filename,structure,parent,is_parent,strain,verdict,ops,n_ops,nsym,spacegroup,parent_verdict,verdict_same_as_parent,msg_type,bns,uni,sse_eV,gamma_avg_meV,m1_muB,m2_muB,m1_abs_muB,m_asymmetry_muB,antiparallel,m_total_abs_muB
POSCAR_Co2Pb2_4_z025,Co2Pb2_4_z025,Co2Pb2_4,False,z025,conventional_AFM_translation,inversion|translation,2,4,P-1,conventional_AFM_translation,True,4,12.63,70,0.041393,8.429,1.965,-1.966,1.965,0.0009999999999998899,True,0.004
POSCAR_Co2Pb2_4_z950,Co2Pb2_4_z950,Co2Pb2_4,False,z950,conventional_AFM_translation,inversion|mirror/rotoinv|rotation|translation,4,8,C2/m,conventional_AFM_translation,True,4,12.63,70,0.033744,4.83,1.909,-1.908,1.909,0.001000000000000112,True,0.002
POSCAR_Co2Pb3_1_st025,Co2Pb3_1_st025,Co2Pb3_1,False,st025,conventional_AFM_inversion,inversion|rotation,2,4,C2/m,conventional_AFM_inversion,True,3,12.60,67,0.016076,2.7,2.003,-2.002,2.003,0.001000000000000334,True,0.001
POSCAR_Co2Pb3_1_st050,Co2Pb3_1_st050,Co2Pb3_1,False,st050,conventional_AFM_inversion,inversion|rotation,2,4,C2/m,conventional_AFM_inversion,True,3,12.60,67,0.014646,2.684,2.03,-2.03,2.03,0.0,True,0.0
POSCAR_Co2Pb3_1_st975,Co2Pb3_1_st975,Co2Pb3_1,False,st975,conventional_AFM_inversion,inversion|rotation,2,4,C2/m,conventional_AFM_inversion,True,3,12.60,67,0.016771,1.624,1.915,-1.915,1.915,0.0,True,0.0
POSCAR_Co2Pb3_1_x025,Co2Pb3_1_x025,Co2Pb3_1,False,x025,conventional_AFM_inversion,inversion,1,2,P-1,conventional_AFM_inversion,True,3,12.60,67,0.01703,1.857,1.981,-1.981,1.981,0.0,True,0.001
POSCAR_Co2Pb3_1_x050,Co2Pb3_1_x050,Co2Pb3_1,False,x050,conventional_AFM_inversion,inversion,1,2,P-1,conventional_AFM_inversion,True,3,12.60,67,0.01707,1.695,1.994,-1.994,1.994,0.0,True,0.001
POSCAR_Co2Pb3_1_x950,Co2Pb3_1_x950,Co2Pb3_1,False,x950,conventional_AFM_inversion,inversion,1,2,P-1,conventional_AFM_inversion,True,3,12.60,67,0.018434,2.308,1.927,-1.928,1.927,0.0009999999999998899,True,0.003
POSCAR_Co2Pb3_1_x975,Co2Pb3_1_x975,Co2Pb3_1,False,x975,conventional_AFM_inversion,inversion,1,2,P-1,conventional_AFM_inversion,True,3,12.60,67,0.017512,2.032,1.949,-1.948,1.949,0.001000000000000112,True,0.0
POSCAR_Co2Pb3_1_y025,Co2Pb3_1_y025,Co2Pb3_1,False,y025,conventional_AFM_inversion,inversion|rotation,2,4,C2/m,conventional_AFM_inversion,True,3,12.60,67,0.015126,2.492,1.982,-1.981,1.982,0.0009999999999998899,True,0.001
POSCAR_Co2Pb3_1_y050,Co2Pb3_1_y050,Co2Pb3_1,False,y050,conventional_AFM_inversion,inversion|rotation,2,4,C2/m,conventional_AFM_inversion,True,3,12.60,67,0.014692,2.557,1.995,-1.995,1.995,0.0,True,0.0
POSCAR_Co2Pb3_1_y950,Co2Pb3_1_y950,Co2Pb3_1,False,y950,conventional_AFM_inversion,inversion|rotation,2,4,C2/m,conventional_AFM_inversion,True,3,12.60,67,0.01557,1.575,1.924,-1.924,1.924,0.0,True,0.0
POSCAR_Co2Pb3_1_y975,Co2Pb3_1_y975,Co2Pb3_1,False,y975,conventional_AFM_inversion,inversion|rotation,2,4,C2/m,conventional_AFM_inversion,True,3,12.60,67,0.016964,1.514,1.947,-1.946,1.947,0.001000000000000112,True,0.001
POSCAR_Co2Pb3_1_z025,Co2Pb3_1_z025,Co2Pb3_1,False,z025,conventional_AFM_inversion,inversion,1,2,P-1,conventional_AFM_inversion,True,3,12.60,67,0.015694,2.518,1.977,-1.976,1.977,0.001000000000000112,True,0.003
POSCAR_Co2Pb3_1_z050,Co2Pb3_1_z050,Co2Pb3_1,False,z050,conventional_AFM_inversion,inversion,1,2,P-1,conventional_AFM_inversion,True,3,12.60,67,0.015914,2.994,1.988,-1.986,1.988,0.0020000000000000018,True,0.003
POSCAR_Co2Pb3_1_z950,Co2Pb3_1_z950,Co2Pb3_1,False,z950,conventional_AFM_inversion,inversion,1,2,P-1,conventional_AFM_inversion,True,3,12.60,67,0.016432,2.313,1.942,-1.94,1.942,0.0020000000000000018,True,0.003
POSCAR_Co2Pb3_1_z975,Co2Pb3_1_z975,Co2Pb3_1,False,z975,conventional_AFM_inversion,inversion,1,2,P-1,conventional_AFM_inversion,True,3,12.60,67,0.017723,2.12,1.954,-1.956,1.954,0.0020000000000000018,True,0.003
POSCAR_Co2S2_1,Co2S2_1,Co2S2_1,True,none,ALTERMAGNET,mirror/rotoinv|rotation,12,24,P6_3/mmc,ALTERMAGNET,True,3,194.269,1499,0.684412,2.143,1.489,-1.487,1.489,0.0020000000000000018,True,0.001
POSCAR_Co2S2_1_st025,Co2S2_1_st025,Co2S2_1,False,st025,ALTERMAGNET,mirror/rotoinv|rotation,12,24,P6_3/mmc,ALTERMAGNET,True,3,194.269,1499,1.089573,1.305,2.313,-2.312,2.313,0.001000000000000334,True,0.0
POSCAR_Co2S2_1_st050,Co2S2_1_st050,Co2S2_1,False,st050,ALTERMAGNET,mirror/rotoinv|rotation,12,24,P6_3/mmc,ALTERMAGNET,True,3,194.269,1499,1.116118,1.087,2.39,-2.39,2.39,0.0,True,0.0
POSCAR_Co2S2_1_st950,Co2S2_1_st950,Co2S2_1,False,st950,ALTERMAGNET,mirror/rotoinv|rotation,12,24,P6_3/mmc,ALTERMAGNET,True,3,194.269,1499,0.369147,2.387,0.506,-0.507,0.506,0.0010000000000000009,True,0.002
POSCAR_Co2S2_1_y050,Co2S2_1_y050,Co2S2_1,False,y050,ALTERMAGNET,mirror/rotoinv|rotation,2,4,P2_1/m,ALTERMAGNET,True,3,194.269,1499,1.030444,5.428,2.263,-2.263,2.263,0.0,True,0.0
POSCAR_Co2S2_1_z050,Co2S2_1_z050,Co2S2_1,False,z050,ALTERMAGNET,mirror/rotoinv|rotation,12,24,P6_3/mmc,ALTERMAGNET,True,3,194.269,1499,1.11311,1.176,2.293,-2.293,2.293,0.0,True,0.0
POSCAR_Co2S2_1_z975,Co2S2_1_z975,Co2S2_1,False,z975,ALTERMAGNET,mirror/rotoinv|rotation,12,24,P6_3/mmc,ALTERMAGNET,True,3,194.269,1499,0.501541,3.556,1.221,-1.221,1.221,0.0,True,0.001
POSCAR_Co2Sb3_1,Co2Sb3_1,Co2Sb3_1,True,none,conventional_AFM_inversion,inversion|mirror/rotoinv|rotation,6,12,P-3m1,conventional_AFM_inversion,True,3,164.87,1317,0.012945,3.621,1.561,-1.56,1.561,0.0009999999999998899,True,0.0
POSCAR_Co2Sb3_1_st025,Co2Sb3_1_st025,Co2Sb3_1,False,st025,conventional_AFM_inversion,inversion|mirror/rotoinv|rotation,6,12,P-3m1,conventional_AFM_inversion,True,3,164.87,1317,0.012175,3.995,1.688,-1.69,1.688,0.0020000000000000018,True,0.003
POSCAR_Co2Sb3_1_st050,Co2Sb3_1_st050,Co2Sb3_1,False,st050,conventional_AFM_inversion,inversion|mirror/rotoinv|rotation,6,12,P-3m1,conventional_AFM_inversion,True,3,164.87,1317,0.012119,3.484,1.78,-1.781,1.78,0.0009999999999998899,True,0.001
POSCAR_Co2Sb3_1_st950,Co2Sb3_1_st950,Co2Sb3_1,False,st950,conventional_AFM_inversion,inversion|mirror/rotoinv|rotation,6,12,P-3m1,conventional_AFM_inversion,True,3,164.87,1317,0.011287,3.521,1.086,-1.086,1.086,0.0,True,0.0
POSCAR_Co2Sb3_1_x025,Co2Sb3_1_x025,Co2Sb3_1,False,x025,conventional_AFM_inversion,inversion|rotation,2,4,C2/m,conventional_AFM_inversion,True,3,164.87,1317,0.007706,2.544,1.615,-1.614,1.615,0.0009999999999998899,True,0.001
POSCAR_Co2Sb3_1_x050,Co2Sb3_1_x050,Co2Sb3_1,False,x050,conventional_AFM_inversion,inversion,1,2,P-1,conventional_AFM_inversion,True,3,164.87,1317,0.008392,2.498,1.66,-1.66,1.66,0.0,True,0.0
POSCAR_Co2Sb3_1_x950,Co2Sb3_1_x950,Co2Sb3_1,False,x950,conventional_AFM_inversion,inversion,1,2,P-1,conventional_AFM_inversion,True,3,164.87,1317,0.008238,2.598,1.425,-1.426,1.425,0.0009999999999998899,True,0.002
POSCAR_Co2Sb3_1_x975,Co2Sb3_1_x975,Co2Sb3_1,False,x975,conventional_AFM_inversion,inversion|rotation,2,4,C2/m,conventional_AFM_inversion,True,3,164.87,1317,0.009078,2.257,1.499,-1.499,1.499,0.0,True,0.0
POSCAR_Co2Sb3_1_y025,Co2Sb3_1_y025,Co2Sb3_1,False,y025,conventional_AFM_inversion,inversion|rotation,2,4,C2/m,conventional_AFM_inversion,True,3,164.87,1317,0.008434,2.294,1.614,-1.613,1.614,0.001000000000000112,True,0.001
POSCAR_Co2Sb3_1_y050,Co2Sb3_1_y050,Co2Sb3_1,False,y050,conventional_AFM_inversion,inversion,1,2,P-1,conventional_AFM_inversion,True,3,164.87,1317,0.008489,2.643,1.659,-1.659,1.659,0.0,True,0.0
POSCAR_Co2Sb3_1_y950,Co2Sb3_1_y950,Co2Sb3_1,False,y950,conventional_AFM_inversion,inversion,1,2,P-1,conventional_AFM_inversion,True,3,164.87,1317,0.007248,2.353,1.427,-1.427,1.427,0.0,True,0.001
POSCAR_Co2Sb3_1_y975,Co2Sb3_1_y975,Co2Sb3_1,False,y975,conventional_AFM_inversion,inversion|rotation,2,4,C2/m,conventional_AFM_inversion,True,3,164.87,1317,0.008295,2.521,1.5,-1.499,1.5,0.0009999999999998899,True,0.0
POSCAR_Co2Sb3_1_z025,Co2Sb3_1_z025,Co2Sb3_1,False,z025,conventional_AFM_inversion,inversion|mirror/rotoinv|rotation,6,12,P-3m1,conventional_AFM_inversion,True,3,164.87,1317,0.00843,3.191,1.595,-1.593,1.595,0.0020000000000000018,True,0.003
POSCAR_Co2Sb3_1_z050,Co2Sb3_1_z050,Co2Sb3_1,False,z050,conventional_AFM_inversion,inversion|mirror/rotoinv|rotation,6,12,P-3m1,conventional_AFM_inversion,True,3,164.87,1317,0.01023,3.297,1.62,-1.619,1.62,0.001000000000000112,True,0.001
POSCAR_Co2Sb3_1_z950,Co2Sb3_1_z950,Co2Sb3_1,False,z950,conventional_AFM_inversion,inversion|mirror/rotoinv|rotation,6,12,P-3m1,conventional_AFM_inversion,True,3,164.87,1317,0.008606,3.408,1.476,-1.475,1.476,0.0009999999999998899,True,0.002
POSCAR_Co2Sb3_1_z975,Co2Sb3_1_z975,Co2Sb3_1,False,z975,conventional_AFM_inversion,inversion|mirror/rotoinv|rotation,6,12,P-3m1,conventional_AFM_inversion,True,3,164.87,1317,0.00909,3.603,1.523,-1.523,1.523,0.0,True,0.0
POSCAR_Co2Se2_3,Co2Se2_3,Co2Se2_3,True,none,ALTERMAGNET,mirror/rotoinv|rotation,6,12,P6_3mc,ALTERMAGNET,True,3,186.206,1436,0.223805,1.271,2.49,-2.49,2.49,0.0,True,0.0
POSCAR_Co2Se2_3_st025,Co2Se2_3_st025,Co2Se2_3,False,st025,ALTERMAGNET,mirror/rotoinv|rotation,6,12,P6_3mc,ALTERMAGNET,True,3,186.206,1436,0.300606,1.06,2.538,-2.538,2.538,0.0,True,0.0
POSCAR_Co2Se2_3_st050,Co2Se2_3_st050,Co2Se2_3,False,st050,ALTERMAGNET,mirror/rotoinv|rotation,6,12,P6_3mc,ALTERMAGNET,True,3,186.206,1436,0.284051,0.987,2.574,-2.574,2.574,0.0,True,0.0
POSCAR_Co2Se2_3_st950,Co2Se2_3_st950,Co2Se2_3,False,st950,ALTERMAGNET,mirror/rotoinv|rotation,6,12,P6_3mc,ALTERMAGNET,True,3,186.206,1436,0.263571,1.55,2.344,-2.344,2.344,0.0,True,0.0
POSCAR_Co2Se2_3_st975,Co2Se2_3_st975,Co2Se2_3,False,st975,ALTERMAGNET,mirror/rotoinv|rotation,6,12,P6_3mc,ALTERMAGNET,True,3,186.206,1436,0.274884,1.433,2.428,-2.428,2.428,0.0,True,0.0
POSCAR_Co2Se2_3_x025,Co2Se2_3_x025,Co2Se2_3,False,x025,ALTERMAGNET,rotation,1,2,P2_1,ALTERMAGNET,True,3,186.206,1436,0.400636,1.119,2.502,-2.503,2.502,0.001000000000000334,True,0.0
POSCAR_Co2Se2_3_x050,Co2Se2_3_x050,Co2Se2_3,False,x050,ALTERMAGNET,rotation,1,2,P2_1,ALTERMAGNET,True,3,186.206,1436,0.36939,1.129,2.512,-2.513,2.512,0.0009999999999998899,True,0.0
POSCAR_Co2Se2_3_x950,Co2Se2_3_x950,Co2Se2_3,False,x950,ALTERMAGNET,rotation,1,2,P2_1,ALTERMAGNET,True,3,186.206,1436,0.269651,1.218,2.458,-2.458,2.458,0.0,True,0.0
POSCAR_Co2Se2_3_x975,Co2Se2_3_x975,Co2Se2_3,False,x975,ALTERMAGNET,mirror/rotoinv|rotation,2,4,Cmc2_1,ALTERMAGNET,True,3,186.206,1436,0.249915,1.115,2.475,-2.476,2.475,0.0009999999999998899,True,0.0
POSCAR_Co2Se2_3_y025,Co2Se2_3_y025,Co2Se2_3,False,y025,ALTERMAGNET,mirror/rotoinv|rotation,2,4,Cmc2_1,ALTERMAGNET,True,3,186.206,1436,0.400185,1.012,2.502,-2.503,2.502,0.001000000000000334,True,0.0
POSCAR_Co2Se2_3_y050,Co2Se2_3_y050,Co2Se2_3,False,y050,ALTERMAGNET,rotation,1,2,P2_1,ALTERMAGNET,True,3,186.206,1436,0.368886,1.047,2.512,-2.513,2.512,0.0009999999999998899,True,0.0
POSCAR_Co2Se2_3_y950,Co2Se2_3_y950,Co2Se2_3,False,y950,ALTERMAGNET,rotation,1,2,P2_1,ALTERMAGNET,True,3,186.206,1436,0.269626,1.392,2.458,-2.458,2.458,0.0,True,0.0
POSCAR_Co2Se2_3_y975,Co2Se2_3_y975,Co2Se2_3,False,y975,ALTERMAGNET,rotation,1,2,P2_1,ALTERMAGNET,True,3,186.206,1436,0.24916,1.212,2.475,-2.476,2.475,0.0009999999999998899,True,0.0
POSCAR_Co2Se2_3_z025,Co2Se2_3_z025,Co2Se2_3,False,z025,ALTERMAGNET,mirror/rotoinv|rotation,6,12,P6_3mc,ALTERMAGNET,True,3,186.206,1436,0.229524,1.235,2.515,-2.515,2.515,0.0,True,0.0
POSCAR_Co2Se2_3_z050,Co2Se2_3_z050,Co2Se2_3,False,z050,ALTERMAGNET,mirror/rotoinv|rotation,6,12,P6_3mc,ALTERMAGNET,True,3,186.206,1436,0.239366,1.175,2.536,-2.536,2.536,0.0,True,0.0
POSCAR_Co2Se2_3_z950,Co2Se2_3_z950,Co2Se2_3,False,z950,ALTERMAGNET,mirror/rotoinv|rotation,6,12,P6_3mc,ALTERMAGNET,True,3,186.206,1436,0.239172,1.324,2.423,-2.424,2.423,0.0009999999999998899,True,0.0
POSCAR_Co2Se2_3_z975,Co2Se2_3_z975,Co2Se2_3,False,z975,ALTERMAGNET,mirror/rotoinv|rotation,6,12,P6_3mc,ALTERMAGNET,True,3,186.206,1436,0.450301,1.321,2.46,-2.46,2.46,0.0,True,0.0
POSCAR_Co2Se4_1,Co2Se4_1,Co2Se4_1,True,none,ALTERMAGNET,mirror/rotoinv|rotation,4,8,Pnnm,ALTERMAGNET,True,3,58.397,495,0.702257,0.784,1.387,-1.389,1.387,0.0020000000000000018,True,0.003
POSCAR_Co2Se4_1_st025,Co2Se4_1_st025,Co2Se4_1,False,st025,ALTERMAGNET,mirror/rotoinv|rotation,4,8,Pnnm,ALTERMAGNET,True,3,58.397,495,0.618155,0.187,1.568,-1.569,1.568,0.0009999999999998899,True,0.0
POSCAR_Co2Se4_1_st050,Co2Se4_1_st050,Co2Se4_1,False,st050,ALTERMAGNET,mirror/rotoinv|rotation,4,8,Pnnm,ALTERMAGNET,True,3,58.397,495,0.572476,0.517,2.309,-2.309,2.309,0.0,True,0.001
POSCAR_Co2Se4_1_st975,Co2Se4_1_st975,Co2Se4_1,False,st975,ALTERMAGNET,mirror/rotoinv|rotation,4,8,Pnnm,ALTERMAGNET,True,3,58.397,495,0.694908,0.172,1.197,-1.197,1.197,0.0,True,0.0
POSCAR_Co2Se4_1_x025,Co2Se4_1_x025,Co2Se4_1,False,x025,ALTERMAGNET,mirror/rotoinv|rotation,4,8,Pnnm,ALTERMAGNET,True,3,58.397,495,0.72024,0.393,1.432,-1.433,1.432,0.001000000000000112,True,0.002
POSCAR_Co2Se4_1_x050,Co2Se4_1_x050,Co2Se4_1,False,x050,ALTERMAGNET,mirror/rotoinv|rotation,4,8,Pnnm,ALTERMAGNET,True,3,58.397,495,0.725259,0.299,1.47,-1.471,1.47,0.001000000000000112,True,0.001
POSCAR_Co2Se4_1_x950,Co2Se4_1_x950,Co2Se4_1,False,x950,ALTERMAGNET,mirror/rotoinv|rotation,4,8,Pnnm,ALTERMAGNET,True,3,58.397,495,0.6371,0.203,1.276,-1.277,1.276,0.0009999999999998899,True,0.0
POSCAR_Co2Se4_1_x975,Co2Se4_1_x975,Co2Se4_1,False,x975,ALTERMAGNET,mirror/rotoinv|rotation,4,8,Pnnm,ALTERMAGNET,True,3,58.397,495,0.672355,0.177,1.337,-1.337,1.337,0.0,True,0.0
POSCAR_Co2Se4_1_y025,Co2Se4_1_y025,Co2Se4_1,False,y025,ALTERMAGNET,mirror/rotoinv|rotation,4,8,Pnnm,ALTERMAGNET,True,3,58.397,495,0.713265,0.257,1.438,-1.438,1.438,0.0,True,0.001
POSCAR_Co2Se4_1_y050,Co2Se4_1_y050,Co2Se4_1,False,y050,ALTERMAGNET,mirror/rotoinv|rotation,4,8,Pnnm,ALTERMAGNET,True,3,58.397,495,0.68114,0.215,1.492,-1.492,1.492,0.0,True,0.0
POSCAR_Co2Se4_1_y950,Co2Se4_1_y950,Co2Se4_1,False,y950,ALTERMAGNET,mirror/rotoinv|rotation,4,8,Pnnm,ALTERMAGNET,True,3,58.397,495,0.66554,0.252,1.284,-1.285,1.284,0.0009999999999998899,True,0.001
POSCAR_Co2Se4_1_y975,Co2Se4_1_y975,Co2Se4_1,False,y975,ALTERMAGNET,mirror/rotoinv|rotation,4,8,Pnnm,ALTERMAGNET,True,3,58.397,495,0.682238,0.37,1.335,-1.336,1.335,0.001000000000000112,True,0.001
POSCAR_Co2Se4_1_z025,Co2Se4_1_z025,Co2Se4_1,False,z025,ALTERMAGNET,mirror/rotoinv|rotation,4,8,Pnnm,ALTERMAGNET,True,3,58.397,495,0.634598,0.17,1.468,-1.468,1.468,0.0,True,0.0
POSCAR_Co2Se4_1_z050,Co2Se4_1_z050,Co2Se4_1,False,z050,ALTERMAGNET,mirror/rotoinv|rotation,4,8,Pnnm,ALTERMAGNET,True,3,58.397,495,0.558679,0.18,1.537,-1.537,1.537,0.0,True,0.0
POSCAR_Co2Se4_1_z950,Co2Se4_1_z950,Co2Se4_1,False,z950,ALTERMAGNET,mirror/rotoinv|rotation,4,8,Pnnm,ALTERMAGNET,True,3,58.397,495,0.774911,0.618,1.211,-1.214,1.211,0.0029999999999998916,True,0.003
POSCAR_Co2Se4_1_z975,Co2Se4_1_z975,Co2Se4_1,False,z975,ALTERMAGNET,mirror/rotoinv|rotation,4,8,Pnnm,ALTERMAGNET,True,3,58.397,495,0.742814,0.21,1.301,-1.301,1.301,0.0,True,0.0
POSCAR_Co2Sn4_2,Co2Sn4_2,Co2Sn4_2,True,none,ALTERMAGNET,mirror/rotoinv|rotation,8,16,P4_2/mnm,ALTERMAGNET,True,3,136.498,1158,0.312815,0.34,0.844,-0.843,0.844,0.0010000000000000009,True,0.001
POSCAR_Co2Sn4_2_st050,Co2Sn4_2_st050,Co2Sn4_2,False,st050,ALTERMAGNET,mirror/rotoinv|rotation,8,16,P4_2/mnm,ALTERMAGNET,True,3,136.498,1158,0.376827,3.462,1.272,-1.274,1.272,0.0020000000000000018,True,0.003
POSCAR_Co2Sn4_2_x025,Co2Sn4_2_x025,Co2Sn4_2,False,x025,ALTERMAGNET,mirror/rotoinv|rotation,8,16,P4_2/mnm,ALTERMAGNET,True,3,136.498,1158,0.271046,0.138,0.347,-0.346,0.347,0.0010000000000000009,True,0.001
POSCAR_Co2Sn4_2_x050,Co2Sn4_2_x050,Co2Sn4_2,False,x050,ALTERMAGNET,mirror/rotoinv|rotation,8,16,P4_2/mnm,ALTERMAGNET,True,3,136.498,1158,0.008153,0.039,0.003,-0.003,0.003,0.0,True,0.0
POSCAR_Co2Sn4_2_x950,Co2Sn4_2_x950,Co2Sn4_2,False,x950,ALTERMAGNET,mirror/rotoinv|rotation,8,16,P4_2/mnm,ALTERMAGNET,True,3,136.498,1158,0.188268,0.117,0.232,-0.233,0.232,0.0010000000000000009,True,0.001
POSCAR_Co2Sn4_2_x975,Co2Sn4_2_x975,Co2Sn4_2,False,x975,ALTERMAGNET,mirror/rotoinv|rotation,8,16,P4_2/mnm,ALTERMAGNET,True,3,136.498,1158,0.196925,0.885,0.27,-0.269,0.27,0.0010000000000000009,True,0.001
POSCAR_Co2Sn4_2_z975,Co2Sn4_2_z975,Co2Sn4_2,False,z975,ALTERMAGNET,mirror/rotoinv|rotation,4,8,Pnnm,ALTERMAGNET,True,3,136.498,1158,0.00659,0.493,0.002,0.002,0.002,0.0,False,0.003
POSCAR_Co2Tl3_1,Co2Tl3_1,Co2Tl3_1,True,none,conventional_AFM_inversion,inversion|mirror/rotoinv|rotation,4,8,Cmmm,conventional_AFM_inversion,True,3,65.483,581,0.013263,1.526,1.962,-1.961,1.962,0.0009999999999998899,True,0.003
POSCAR_Co2Tl3_1_st025,Co2Tl3_1_st025,Co2Tl3_1,False,st025,conventional_AFM_inversion,inversion|mirror/rotoinv|rotation,4,8,Cmmm,conventional_AFM_inversion,True,3,65.483,581,0.011903,1.467,1.997,-1.996,1.997,0.001000000000000112,True,0.003
POSCAR_Co2Tl3_1_st050,Co2Tl3_1_st050,Co2Tl3_1,False,st050,conventional_AFM_inversion,inversion|mirror/rotoinv|rotation,4,8,Cmmm,conventional_AFM_inversion,True,3,65.483,581,0.012161,1.34,2.023,-2.023,2.023,0.0,True,0.0
POSCAR_Co2Tl3_1_st950,Co2Tl3_1_st950,Co2Tl3_1,False,st950,conventional_AFM_inversion,inversion|mirror/rotoinv|rotation,4,8,Cmmm,conventional_AFM_inversion,True,3,65.483,581,0.01392,1.338,1.818,-1.819,1.818,0.0009999999999998899,True,0.001
POSCAR_Co2Tl3_1_st975,Co2Tl3_1_st975,Co2Tl3_1,False,st975,conventional_AFM_inversion,inversion|mirror/rotoinv|rotation,4,8,Cmmm,conventional_AFM_inversion,True,3,65.483,581,0.013037,1.588,1.91,-1.908,1.91,0.0020000000000000018,True,0.003
POSCAR_Co2Tl3_1_x025,Co2Tl3_1_x025,Co2Tl3_1,False,x025,conventional_AFM_inversion,inversion|mirror/rotoinv|rotation,4,8,Cmmm,conventional_AFM_inversion,True,3,65.483,581,0.012936,1.343,1.972,-1.971,1.972,0.0009999999999998899,True,0.002
POSCAR_Co2Tl3_1_x050,Co2Tl3_1_x050,Co2Tl3_1,False,x050,conventional_AFM_inversion,inversion|mirror/rotoinv|rotation,4,8,Cmmm,conventional_AFM_inversion,True,3,65.483,581,0.012624,1.317,1.978,-1.978,1.978,0.0,True,0.0
POSCAR_Co2Tl3_1_x950,Co2Tl3_1_x950,Co2Tl3_1,False,x950,conventional_AFM_inversion,inversion|mirror/rotoinv|rotation,4,8,Cmmm,conventional_AFM_inversion,True,3,65.483,581,0.013478,1.457,1.937,-1.935,1.937,0.0020000000000000018,True,0.003
POSCAR_Co2Tl3_1_x975,Co2Tl3_1_x975,Co2Tl3_1,False,x975,conventional_AFM_inversion,inversion|mirror/rotoinv|rotation,4,8,Cmmm,conventional_AFM_inversion,True,3,65.483,581,0.01384,1.35,1.951,-1.951,1.951,0.0,True,0.0
POSCAR_Co2Tl3_1_y025,Co2Tl3_1_y025,Co2Tl3_1,False,y025,conventional_AFM_inversion,inversion|rotation,2,4,P2/m,conventional_AFM_inversion,True,3,65.483,581,0.012817,1.243,1.973,-1.973,1.973,0.0,True,0.0
POSCAR_Co2Tl3_1_y050,Co2Tl3_1_y050,Co2Tl3_1,False,y050,conventional_AFM_inversion,inversion|rotation,2,4,P2/m,conventional_AFM_inversion,True,3,65.483,581,0.012216,1.265,1.985,-1.984,1.985,0.001000000000000112,True,0.001
POSCAR_Co2Tl3_1_y950,Co2Tl3_1_y950,Co2Tl3_1,False,y950,conventional_AFM_inversion,inversion|rotation,2,4,P2/m,conventional_AFM_inversion,True,3,65.483,581,0.014423,1.245,1.93,-1.93,1.93,0.0,True,0.0
POSCAR_Co2Tl3_1_y975,Co2Tl3_1_y975,Co2Tl3_1,False,y975,conventional_AFM_inversion,inversion|rotation,2,4,P2/m,conventional_AFM_inversion,True,3,65.483,581,0.013847,1.544,1.949,-1.947,1.949,0.0020000000000000018,True,0.003
POSCAR_Co2Tl3_1_z025,Co2Tl3_1_z025,Co2Tl3_1,False,z025,conventional_AFM_inversion,inversion|rotation,2,4,P2/m,conventional_AFM_inversion,True,3,65.483,581,0.013558,1.352,1.98,-1.978,1.98,0.0020000000000000018,True,0.003
POSCAR_Co2Tl3_1_z050,Co2Tl3_1_z050,Co2Tl3_1,False,z050,conventional_AFM_inversion,inversion|rotation,2,4,P2/m,conventional_AFM_inversion,True,3,65.483,581,0.013408,1.223,1.993,-1.992,1.993,0.001000000000000112,True,0.001
POSCAR_Co2Tl3_1_z950,Co2Tl3_1_z950,Co2Tl3_1,False,z950,conventional_AFM_inversion,inversion|rotation,2,4,P2/m,conventional_AFM_inversion,True,3,65.483,581,0.012303,1.216,1.916,-1.916,1.916,0.0,True,0.001
POSCAR_Co2Tl3_1_z975,Co2Tl3_1_z975,Co2Tl3_1,False,z975,conventional_AFM_inversion,inversion|rotation,2,4,P2/m,conventional_AFM_inversion,True,3,65.483,581,0.012766,1.282,1.94,-1.939,1.94,0.0009999999999998899,True,0.002
POSCAR_Cr2F4_cluster1,Cr2F4_cluster1,Cr2F4_cluster1,True,none,ALTERMAGNET,mirror/rotoinv|rotation,2,4,P2_1/c,ALTERMAGNET,True,3,14.79,86,0.105181,1.941,3.793,-3.793,3.793,0.0,True,0.0
POSCAR_Cr2F4_cluster1_st025,Cr2F4_cluster1_st025,Cr2F4_cluster1,False,st025,ALTERMAGNET,mirror/rotoinv|rotation,2,4,P2_1/c,ALTERMAGNET,True,3,14.79,86,0.099398,1.962,3.801,-3.801,3.801,0.0,True,0.0
POSCAR_Cr2F4_cluster1_st050,Cr2F4_cluster1_st050,Cr2F4_cluster1,False,st050,ALTERMAGNET,mirror/rotoinv|rotation,2,4,P2_1/c,ALTERMAGNET,True,3,14.79,86,0.095028,1.903,3.809,-3.809,3.809,0.0,True,0.0
POSCAR_Cr2F4_cluster1_st950,Cr2F4_cluster1_st950,Cr2F4_cluster1,False,st950,ALTERMAGNET,mirror/rotoinv|rotation,2,4,P2_1/c,ALTERMAGNET,True,3,14.79,86,0.120983,1.973,3.772,-3.772,3.772,0.0,True,0.0
POSCAR_Cr2F4_cluster1_st975,Cr2F4_cluster1_st975,Cr2F4_cluster1,False,st975,ALTERMAGNET,mirror/rotoinv|rotation,2,4,P2_1/c,ALTERMAGNET,True,3,14.79,86,0.112398,1.999,3.784,-3.784,3.784,0.0,True,0.0
