filename,parent,sse,avg_bond_length,max_bond_length,min_bond_length,std_bond_length,center_max_angle,center_min_angle,center_avg_angle,center_std_angle,nonmag_max_angle,nonmag_min_angle,nonmag_std_angle,labelled_1st,labelled_2nd,labelled_3rd,global_1st,global_2nd,global_3rd,avg_long_axis,avg_short_axis,avg_axis_ratio,avg_s,avg_delta,motif0_nonmag_count,magnetic_atomic_number,magnetic_electronegativity,nonmagnetic_atomic_number,nonmagnetic_electronegativity,hungarian_rotation_angle_deg,dimension,avg_motif_measure,unit_cell_volume,packing_fraction,characteristic_length_ratio,p_metric,p_metric_std,d_orb_e,p_orb_e_non,d_lone_pair,proxy_M_magnet,delta_chi,abs_delta_chi,delta_Z,abs_delta_Z,pd_ratio,ax_eq_gap,bond_range,bond_cv,center_angle_spread,nonmag_angle_spread,delta_chi_times_axeq,d_global_local_1st,d_global_local_2nd,d_global_local_3rd,gamma point average splitting,ion1 tot,tot_mag
POSCAR_Cr2P4_2_y050,Cr2P4_2,0.354754,2.5767407624224563,2.6036172000465463,2.523298470486738,0.0377477587657041,179.9817543593016,66.10471935163199,107.99439729095226,38.05108578946562,91.80112422431849,33.05284590709043,18.129247765697883,4.487677829290137,6.022591197684503,9.289646306847622,2.8399507251545097,4.487677829290137,5.751969949879315,5.20697924171561,2.8399507251545097,1.8334752063109547,0.0146498603712527,0.0001791330168822,6,24,1.66,15,2.19,140.28884815833166,3,20.845866434536923,102.59263209167824,0.2031906776298395,0.5878970210370479,0.3683473598875851,0.0264788363730061,5,3,5,3.87,-0.53,0.53,9,9,0.599999880000024,0.0268764376240899,0.0803187295598082,0.0146494147439193,113.8770350076696,58.748278317228056,0.0142445119407676,-1.647727104135627,-1.534913368394366,-3.537676356968308,0.415,3.563,0.0
POSCAR_Cr2P4_2_y950,Cr2P4_2,0.359357,2.468284849686245,2.498607643997373,2.4530836274393,0.02137007875034,179.9828687700321,70.73483255657108,107.99445291097244,37.44567866601823,91.06884710461776,35.36737781861201,17.571205621121344,4.317364357046721,5.896772186906206,8.532052076117322,2.8399507251545097,4.317364357046721,5.204163287971754,4.997012399572329,2.8399507251545097,1.75954193687655,0.008658527082006,0.0001820818756473,6,24,1.66,15,2.19,179.9969074747503,3,18.86054582167208,92.8219052255492,0.2031906776298394,0.5878970210370479,0.3741162545538009,0.0025419867768677,5,3,5,3.87,-0.53,0.53,9,9,0.599999880000024,0.030322794311127,0.0455240165580725,0.0086578621973854,109.24803621346102,55.70146928600575,0.0160710809848973,-1.4774136318922109,-1.5794078298594858,-3.327888788145568,0.714,3.337,0.0
POSCAR_Cr2P4_2_y975,Cr2P4_2,0.321514,2.494941892222496,2.504598448170261,2.4900643213172247,0.0067655623411242,179.98258299098654,69.53103353366097,107.99443807431268,37.57830897890777,90.34741803843846,34.765625820403145,17.684515697176835,4.358953754138834,5.927291233284717,8.720363021273712,2.8399507251545093,4.358953754138834,5.341114953473675,5.009017112134641,2.8399507251545097,1.7637690216833328,0.0027138879188066,0.000181349039557,6,24,1.66,15,2.19,96.58328244469708,3,19.356875974979,95.26458694252791,0.2031906776298394,0.5878970210370478,0.3725969009096452,0.0049631424283063,5,3,5,3.87,-0.53,0.53,9,9,0.599999880000024,0.0096565559477648,0.0145341268530359,0.002711710300951,110.45154945732556,55.58179221803532,0.0051179746523153,-1.5190030289843244,-1.5683374791458835,-3.379248067800037,1.428,3.393,0.0
POSCAR_Cr2P4_2_z025,Cr2P4_2,0.304193,2.544607450050896,2.567364985765629,2.5331789980493715,0.0160275087537508,179.98255697148124,68.18269105365616,107.99441592878152,37.780297207904,90.782889134028,34.091512572219074,17.838462225154714,4.457541171540273,6.000170669810381,8.937381559058093,2.8399507251545093,4.457541171540273,5.478066618975472,5.134546276259394,2.8399507251545097,1.8079701984899916,0.0062995764767834,0.0001821653278257,6,24,1.66,15,2.19,96.5678736369738,3,20.34953628152409,100.14995037614692,0.2031906776298395,0.587897021037048,0.3764883220218303,0.0051706713824794,5,3,5,3.87,-0.53,0.53,9,9,0.599999880000024,0.0227575357147338,0.034185987716258,0.0062986149218478,111.79986591782507,56.69137656180894,0.0120614939288089,-1.617590446385763,-1.5426294982701083,-3.4593149400826206,2.378,3.492,0.0
POSCAR_Cr2P4_2_z050,Cr2P4_2,0.324849,2.5674325454379314,2.624130709655057,2.539046505353797,0.0400173891915167,179.9828025573873,68.00390693544131,107.99440709189052,37.84405390807079,91.90602254160343,34.00204175029434,17.884052854854602,4.514529209423928,6.042632182283007,8.96593333582579,2.8399507251545093,4.514529209423928,5.478066618975472,5.2480506741542445,2.8399507251545097,1.8479372292167924,0.0155869248964135,0.0001836821898282,6,24,1.66,15,2.19,96.56364219052334,3,20.84586643476301,102.59263209279096,0.2031906776298395,0.587897021037048,0.3818520329093972,0.0018448936544077,5,3,5,3.87,-0.53,0.53,9,9,0.599999880000024,0.0566981642171255,0.08508420430126,0.01558653358823,111.97889562194598,57.90398079130911,0.0300500270350765,-1.6745784842694182,-1.5281029728590791,-3.487866716850318,0.37,3.557,0.001
POSCAR_Cr2P8_1,Cr2P8_1,1.258036,2.641804569711,2.8122016048695717,2.556580412587721,0.119746750273459,179.96357891888613,86.13065123727768,107.9893646565978,36.07599506551412,95.44615850801274,40.52960479587557,16.74718821821451,4.470551399842366,6.3655170010728,7.144565112409508,4.470551399842366,5.079193470847047,6.3655170010728,5.622296276528659,3.5234808857197244,1.595665370978417,0.0453269951648103,0.0005169280246194,6,24,1.66,15,2.19,89.45186034989044,3,24.41354954815076,187.98515155075413,0.1298695633498443,0.5064102181378294,0.4381850747554945,0.0980353016185126,5,3,5,3.87,-0.53,0.53,9,9,0.599999880000024,0.1703970351585715,0.2556211922818501,0.0453276167051759,93.83292768160844,54.91655371213717,0.0903104286340429,0.0,-1.2863235302257534,-0.7790481113367083,0.273,3.731,0.0
POSCAR_Cr2P8_1_st025,Cr2P8_1,1.137021,2.707849683953781,2.882506644991328,2.620494922902436,0.122740419030297,179.96357891887612,86.13065123727836,107.98936465659732,36.0759950655132,95.4461585080125,40.52960479587577,16.747188218214518,4.582315184838422,6.524654926099621,7.323179240219742,4.582315184838422,5.206173307618222,6.524654926099621,5.762853683441893,3.611567907862733,1.5956653709784152,0.0453269951648108,0.0005169280246172,6,24,1.66,15,2.19,89.45186034989077,3,26.29072263137673,202.4394473442113,0.1298695633498453,0.5064102181378307,0.4381850747554912,0.0980353016185143,5,3,5,3.87,-0.53,0.53,9,9,0.599999880000024,0.174656961037547,0.262011722088892,0.0453276171236596,93.83292768159777,54.91655371213673,0.0925681893498999,0.0,-1.3184816184813988,-0.7985243141201215,0.172,3.79,0.0
POSCAR_Cr2P8_1_st050,Cr2P8_1,1.013441,2.7738947981965563,2.952811685113069,2.6844094332171293,0.1257340877871338,179.96357891887612,86.13065123727836,107.98936465659794,36.075995065514405,95.4461585080125,40.52960479587575,16.747188218214518,4.694078969834482,6.683792851126441,7.501793368029981,4.694078969834482,5.333153144389399,6.683792851126441,5.903411090355111,3.6996549300057273,1.595665370978415,0.0453269951648109,0.0005169280246172,6,24,1.66,15,2.19,89.45186034989078,3,28.26173529567824,217.61631106394177,0.1298695633498453,0.5064102181378307,0.438185074755491,0.0980353016185144,5,3,5,3.87,-0.53,0.53,9,9,0.599999880000024,0.1789168869165123,0.2684022518959392,0.0453276175222153,93.83292768159777,54.91655371213675,0.0948259500657515,0.0,-1.3506397067370417,-0.81800051690354,0.179,3.839,0.0
POSCAR_Cr2P8_1_st950,Cr2P8_1,1.165241,2.509714341225456,2.671591524626109,2.428751391958355,0.1137594127597876,179.96357891889613,86.13065123727836,107.98936465659963,36.07599506551776,95.4461585080125,40.52960479587577,16.747188218214514,4.247023829850246,6.047241151019161,6.78733685678903,4.247023829850246,4.825233797304694,6.047241151019161,5.341181462702243,3.347306841433753,1.5956653709784154,0.0453269951648108,0.0005169280246173,6,24,1.66,15,2.19,89.45186034989075,3,20.93156704384591,161.1737693108278,0.1298695633498453,0.5064102181378306,0.4381850747554911,0.0980353016185143,5,3,5,3.87,-0.53,0.53,9,9,0.599999880000024,0.1618771834006533,0.2428401326677538,0.0453276158021334,93.83292768161778,54.91655371213673,0.0857949072023463,0.0,-1.2220073537144671,-0.7400957057698685,0.425,3.533,0.001
POSCAR_Cr2P8_1_st975,Cr2P8_1,1.180024,2.575759455468231,2.741896564747849,2.4926659022730497,0.116753081516624,179.96357891887612,86.13065123727836,107.9893646565978,36.0759950655141,95.4461585080125,40.52960479587576,16.74718821821451,4.358787614846305,6.206379076045982,6.965950984599268,4.358787614846305,4.952213634075871,6.206379076045982,5.48173886961546,3.4353938635767456,1.5956653709784154,0.0453269951648108,0.0005169280246172,6,24,1.66,15,2.19,89.45186034989077,3,22.627927275730716,174.23580007561227,0.1298695633498453,0.5064102181378305,0.4381850747554912,0.0980353016185143,5,3,5,3.87,-0.53,0.53,9,9,0.599999880000024,0.1661371092796182,0.2492306624747993,0.0453276162652323,93.83292768159777,54.916553712136746,0.0880526679181976,0.0,-1.2541654419701116,-0.7595719085532862,0.264,3.65,0.0
POSCAR_Cr2P8_1_x025,Cr2P8_1,1.227193,2.663027240898753,2.846392761910215,2.568265974041529,0.128927553481346,179.96328797943278,87.25281088432105,107.98939588514028,36.04871690487329,95.87649997193084,40.90088095388235,16.758473994593384,4.4705518105713535,6.457104031768086,7.244474086737734,4.4705518105713535,5.07962374500014,5.206173307662203,5.690626239940048,3.566175253992613,1.595722585489696,0.048413287186726,0.0005172011565569,6,24,1.66,15,2.19,89.30148965260075,3,25.02388828710492,192.68478034145105,0.1298695633498443,0.5064102181378294,0.434716215142672,0.095138828352856,5,3,5,3.87,-0.53,0.53,9,9,0.599999880000024,0.1833655210114622,0.2781267878686866,0.0484138889333873,92.71047709511171,54.97561901804848,0.0971837261360749,0.0,-1.3774802867679463,-2.0383007790755308,0.191,3.75,0.0
POSCAR_Cr2P8_1_x050,Cr2P8_1,1.183394,2.684588048686451,2.881049974337383,2.580261812676649,0.1382395023606056,179.9630106359897,86.61621264688009,107.98942831314004,36.039331252362615,96.30527064663184,40.33876629853377,16.787022710994982,4.470552221303056,6.549872351557053,7.345219431695455,4.470552221303056,5.07962374500014,5.33315314441437,5.759888144553328,3.6094021697802536,1.5958011960810787,0.0514931452704068,0.0005174555525845,6,24,1.66,15,2.19,89.15410658915569,3,25.63422702573143,197.3844091296249,0.1298695633498444,0.5064102181378294,0.4312635023430048,0.0922500083886197,5,3,5,3.87,-0.53,0.53,9,9,0.599999880000024,0.1964619256509321,0.3007881616607344,0.0514937295256587,93.3467979891096,55.96650434809808,0.104124820594994,0.0,-1.4702486065569138,-2.012066287281085,0.195,3.768,0.0
POSCAR_Cr2P8_1_x950,Cr2P8_1,1.274724,2.6004091543731978,2.745286874333195,2.5219542388465133,0.101855277696307,179.9642018613082,83.83143529697679,107.98930603915164,36.1860334741178,94.86745548362398,39.7447391311722,16.78050516017929,4.470550578392886,6.186096006011805,6.947400306970264,4.470550578392886,4.825233797292229,5.07962374500014,5.488570926900461,3.439768865035448,1.5956220615156356,0.0391682581199928,0.000516322805514,6,24,1.66,15,2.19,156.5703068123953,3,23.192872070737693,178.58589397317385,0.1298695633498443,0.5064102181378294,0.4451568336506802,0.1038434428103862,5,3,5,3.87,-0.53,0.53,9,9,0.599999880000024,0.1448777199599971,0.2233326354866815,0.0391689278420227,96.1327665643314,55.12271635245179,0.0767851915787984,0.0,-1.3608622087195767,-1.867776561970124,0.243,3.691,0.0
POSCAR_Cr2P8_1_x975,Cr2P8_1,1.275212,2.620928862268036,2.778493708620542,2.539282253784763,0.1107152066504513,179.9638835296451,84.9901823997512,107.98933468739128,36.12162943537852,95.15401093533748,40.14428118984014,16.75419263854849,4.470550989116269,6.275162983000949,7.045528089229276,4.470550989116269,4.952213634058932,5.07962374500014,5.554932645248471,3.481338658175,1.5956312643293145,0.0422420760906912,0.0005166354713125,6,24,1.66,15,2.19,156.60277907874217,3,23.803210809366423,183.28552276136497,0.1298695633498443,0.5064102181378294,0.4416665535626345,0.1009375182528087,5,3,5,3.87,-0.53,0.53,9,9,0.599999880000024,0.1575648463525061,0.2392114548357788,0.0422427201293526,94.9737011298939,55.00972974549734,0.0835093685668282,0.0,-1.322949348942017,-1.965904344229136,0.252,3.711,0.0
POSCAR_Cr2P8_1_y025,Cr2P8_1,1.199041,2.664030372841776,2.8461082181960844,2.5677199313558248,0.1280662874773154,179.9634866898757,85.38205384950669,107.98939276677471,36.075961742544976,95.88922737992571,39.98393539676073,16.779193032762464,4.506902764197109,6.391095016301646,7.16735923081156,4.506902764197109,5.079193470811099,5.206614338607641,5.690077157746401,3.569499103505111,1.5940828547472572,0.0480717866619453,0.0005148550507887,6,24,1.66,15,2.19,156.65392832079112,3,25.02388828660868,192.6847803376299,0.1298695633498444,0.5064102181378294,0.4423273442389097,0.1058922042100968,5,3,5,3.87,-0.53,0.53,9,9,0.599999880000024,0.1820778453543083,0.2783882868402596,0.0480723646060911,94.58143284036902,55.905291983164986,0.0965012580377834,0.0,-1.3119015454905476,-1.96074489220392,0.199,3.754,0.0
POSCAR_Cr2P8_1_y050,Cr2P8_1,1.128046,2.686587272704073,2.880438031249338,2.578801932689597,0.1365958645520238,179.96340111607435,84.63843497235692,107.98942174060129,36.09400823983892,96.33561719346336,39.44719142611299,16.827767958005992,4.543850111135242,6.417198993586512,7.190641462406503,4.543850111135242,5.079193470811099,5.333604932215163,5.758704117466867,3.616046122856824,1.59254171267881,0.0508430779553747,0.0005127933784042,6,24,1.66,15,2.19,156.67743232180243,3,25.63422702522444,197.3844091257211,0.1298695633498444,0.5064102181378294,0.4464404442125805,0.1135918313670065,5,3,5,3.87,-0.53,0.53,9,9,0.599999880000024,0.1938507585452651,0.301636098559741,0.050843616768467,95.32496614371745,56.88842576735038,0.1027409020289905,0.0,-1.338005522775413,-1.85703653019134,0.196,3.775,0.0
POSCAR_Cr2P8_1_y950,Cr2P8_1,1.172941,2.5983829968663272,2.7457204949336127,2.513781425109292,0.1038663317356569,179.9637835406986,85.63116260802711,107.989311219574,36.13273777028042,95.05311959561776,40.566662554534055,16.737220434650368,4.3996954669343085,6.3159642853765074,7.100459917906637,4.3996954669343085,4.825642557785117,5.079193470811099,5.4893977240997245,3.4331156694775453,1.5989551184040254,0.0399727098899687,0.00052110163081,6,24,1.66,15,2.19,89.14970301108144,3,23.192872070761425,178.5858939733566,0.1298695633498443,0.5064102181378294,0.4298264016764309,0.0818441576271912,5,3,5,3.87,-0.53,0.53,9,9,0.599999880000024,0.1473374980672854,0.2319390698243211,0.0399734342040747,94.3326209326715,54.48645704108372,0.0780888739756613,0.0,-1.4903217275913905,-2.021266447095538,0.456,3.672,0.001
POSCAR_Cr2P8_1_y975,Cr2P8_1,1.304026,2.619918990857875,2.7787336831535088,2.5349968763781927,0.111667754252072,179.9636778556018,86.35409430922604,107.98933745756554,36.09472809254697,95.24933025012623,41.03136347231347,16.73283551822754,4.434810673588763,6.340471313146023,7.122263793623436,4.434810673588763,4.952633151392617,5.079193470811099,5.555392442619561,3.478012459526812,1.5972894462620173,0.0426219117030231,0.0005190107704395,6,24,1.66,15,2.19,89.30288688700233,3,23.80321080937717,183.2855227614476,0.1298695633498444,0.5064102181378294,0.4340169093581694,0.0900196997112717,5,3,5,3.87,-0.53,0.53,9,9,0.599999880000024,0.1588146922956337,0.243736806775316,0.0426225818504889,93.60958354637576,54.21796677781276,0.0841717869166858,0.0,-1.3878381617534057,-2.043070322812337,0.251,3.705,0.0
POSCAR_Cr2P8_1_z025,Cr2P8_1,1.218012,2.6648907469551486,2.814918436054369,2.587437152687737,0.105377674174258,179.96397124671364,85.68339531028795,107.98930710176369,36.12950335376681,94.81579525033204,40.69764290759511,16.731265380875715,4.546566478745808,6.408879743843141,7.201516918388052,4.546566478745808,5.079193470811099,6.408879743843141,5.627762151120082,3.5233995185330205,1.5972535274142707,0.039542249390052,0.0005187106225273,6,24,1.66,15,2.19,89.45665173893022,3,25.023888286702768,192.68478033835444,0.1298695633498443,0.5064102181378294,0.4375130528688045,0.0930214569421709,5,3,5,3.87,-0.53,0.53,9,9,0.599999880000024,0.1500276890992204,0.2274812833666319,0.039542947399143,94.28057593642568,54.11815234273692,0.0795146752225868,0.0,-1.329686273032042,-0.792637174544911,0.186,3.755,0.0
POSCAR_Cr2P8_1_z050,Cr2P8_1,1.177292,2.6882682370000923,2.817743315973248,2.618754159806829,0.090925462561123,179.96436132849573,84.32510729521135,107.98925092540114,36.19795668003636,94.18671762377302,40.8580989999704,16.734367874713893,4.623162197570768,6.453262631487676,7.259187712111619,4.623162197570768,5.079193470811099,6.453262631487676,5.633445011039533,3.5233183972418542,1.5989032311197704,0.0338222510407882,0.0005204674543452,6,24,1.66,15,2.19,89.46110538280132,3,25.6342270253639,197.38440912679496,0.1298695633498443,0.5064102181378294,0.436857428209388,0.0880541037442894,5,3,5,3.87,-0.53,0.53,9,9,0.599999880000024,0.1294750789731553,0.1989891561664185,0.0338230491610241,95.63925403328436,53.32861862380263,0.0686217918557723,0.0,-1.3740691606765774,-0.8059250806239433,0.221,3.776,0.0
POSCAR_Cr2P8_1_z950,Cr2P8_1,1.294144,2.596546717527522,2.807093331065765,2.4865675635022475,0.1481642265447541,179.9627889179421,86.8889455442134,107.98948424426816,36.01834229956365,96.92236049557243,40.17086119195466,16.838823582811052,4.320385522376571,6.281935955398102,7.032888110853775,4.320385522376571,5.079193470811099,6.281935955398102,5.612017994073072,3.523202939127981,1.5928738977019836,0.0570614961242228,0.000513286671538,6,24,1.66,15,2.19,156.738278977533,3,23.192872070622112,178.58589397228386,0.1298695633498444,0.5064102181378294,0.4395754551391964,0.1081930922814832,5,3,5,3.87,-0.53,0.53,9,9,0.599999880000024,0.2105466135382432,0.3205257675635176,0.0570620079671937,93.0738433737287,56.75149930361779,0.1115897051752689,0.0,-1.2027424845870032,-0.7509521554556731,0.248,3.679,0.0
POSCAR_Cr2P8_1_z975,Cr2P8_1,1.285479,2.6190197495896337,2.8095931358297146,2.5215472979157907,0.1340136893933139,179.96318468579088,86.51043966479827,107.98942367420072,36.038552509429465,96.17936997564634,40.35399916787871,16.782829476570853,4.395147087895604,6.32319539068626,7.088349624314196,4.395147087895604,5.079193470811099,6.32319539068626,5.617048020635345,3.523562498739592,1.594138937661877,0.0511688271348485,0.0005151199283079,6,24,1.66,15,2.19,156.69046379719623,3,23.803210809283243,183.2855227607244,0.1298695633498444,0.5064102181378294,0.4388728143684653,0.1030933653936504,5,3,5,3.87,-0.53,0.53,9,9,0.599999880000024,0.1905733862400809,0.2880458379139239,0.0511693881823243,93.4527450209926,55.82537080776763,0.1010038947072428,0.0,-1.2440019198751608,-0.7651542336279364,0.37,3.706,0.0
POSCAR_Cr2P8_2,Cr2P8_2,0.37644,2.591760501848027,2.7378392407900014,2.5184447225151265,0.1020338917189724,175.75635574354783,81.38851475752546,106.7497322040721,33.91331646874447,98.39743913724452,38.51141605710276,16.83764444492201,4.353159909435838,5.061943418614286,7.350202122062287,4.353159909435838,5.061943418614286,5.330268505843438,5.453489969276166,3.349063892302815,1.6283625302460285,0.0457105723525214,0.0421924501500489,6,24,1.66,15,2.19,95.84603471827006,3,22.90247648889742,182.8951026669558,0.1252219231402923,0.5002957225822167,0.2723340713869109,0.1909660594906205,5,3,5,3.87,-0.53,0.53,9,9,0.599999880000024,0.1460787389419744,0.2193945182748748,0.0393685497860116,94.36784098602236,59.886023080141776,0.0774217316392464,0.0,0.0,-2.0199336162188493,1.654,3.665,0.0
