filename,parent,sse,msbi,msbi_shap,mpf,mpf_shap,pd_ratio,pd_ratio_shap
POSCAR_Cr2Pb13_1_st050,Cr2Pb13_1,0.014424,0.005351168,-0.1793563,0.13854979,0.0021867312,0.39999992,0.0071662525
POSCAR_Cr2Pb13_1_st950,Cr2Pb13_1,0.018682,0.005351168,-0.18051504,0.13854979,0.0021527023,0.39999992,0.007165909
POSCAR_Cr2Pb13_1_x025,Cr2Pb13_1,0.019133,0.005307381,-0.17941533,0.13854979,0.002203604,0.39999992,0.007092681
POSCAR_Cr2Pb13_1_x050,Cr2Pb13_1,0.018963,0.0052646403,-0.17933005,0.13854979,0.0021662174,0.39999992,0.007036401
POSCAR_Cr2Pb13_1_x975,Cr2Pb13_1,0.019137,0.0053960155,-0.1795128,0.13854979,0.002143809,0.39999992,0.007141952
POSCAR_Cr2Pb13_1_y025,Cr2Pb13_1,0.01845,0.0054164166,-0.17929065,0.13854979,0.002160851,0.39999992,0.00716284
POSCAR_Cr2Pb13_1_y050,Cr2Pb13_1,0.021467,0.005028215,-0.15443291,0.10563513,-0.029451152,0.39999992,0.006336319
POSCAR_Cr2Pb13_1_y950,Cr2Pb13_1,0.019999,0.005220397,-0.17928357,0.13854979,0.0021238974,0.39999992,0.0071218167
POSCAR_Cr2Pb13_1_y975,Cr2Pb13_1,0.020962,0.005285812,-0.17951113,0.13854979,0.0021280032,0.39999992,0.007145652
POSCAR_Cr2Pb13_1_z025,Cr2Pb13_1,0.018798,0.0053305244,-0.17921509,0.13854979,0.002137618,0.39999992,0.007153926
POSCAR_Cr2Pb13_1_z050,Cr2Pb13_1,0.015753,0.005310578,-0.17893645,0.13854979,0.0021698517,0.39999992,0.007117432
POSCAR_Cr2Pb13_1_z950,Cr2Pb13_1,0.022564,0.005394571,-0.17946279,0.13854979,0.0021239754,0.39999992,0.0070205564
POSCAR_Cr2Pb13_1_z975,Cr2Pb13_1,0.01935,0.005372516,-0.17973602,0.13854979,0.0021893287,0.39999992,0.0071098264
POSCAR_Cr2Pb8_2,Cr2Pb8_2,0.013435,0.0015237717,-0.17269096,0.16523993,0.0008870972,0.39999992,0.006706626
POSCAR_Cr2Pb8_2_st025,Cr2Pb8_2,0.011684,0.0015237717,-0.17247199,0.16523993,0.00090085797,0.39999992,0.0066080363
POSCAR_Cr2Pb8_2_st950,Cr2Pb8_2,0.016218,0.0015237717,-0.17308381,0.16523993,0.00082295854,0.39999992,0.006767943
POSCAR_Cr2Pb8_2_st975,Cr2Pb8_2,0.015046,0.0015237717,-0.17266023,0.16523993,0.00084721093,0.39999992,0.006651995
POSCAR_Cr2Pb8_2_x025,Cr2Pb8_2,0.012092,0.0015031685,-0.17224842,0.16523993,0.00089117594,0.39999992,0.006720627
POSCAR_Cr2Pb8_2_x050,Cr2Pb8_2,0.010814,0.0014827144,-0.17283249,0.16523993,0.00090059935,0.39999992,0.0066973614
POSCAR_Cr2Pb8_2_x950,Cr2Pb8_2,0.014205,0.0015653559,-0.17428496,0.16523993,0.0007055929,0.39999992,0.006613886
POSCAR_Cr2Pb8_2_x975,Cr2Pb8_2,0.014307,0.001544507,-0.17322858,0.16523993,0.00090925005,0.39999992,0.0066724117
POSCAR_Cr2Pb8_2_y025,Cr2Pb8_2,0.012365,0.0015398584,-0.1725123,0.16523993,0.00084935577,0.39999992,0.0067151748
POSCAR_Cr2Pb8_2_y050,Cr2Pb8_2,0.011306,0.0015558365,-0.17279455,0.16523993,0.00077742286,0.39999992,0.0067875683
POSCAR_Cr2Pb8_2_y950,Cr2Pb8_2,0.0151,0.0014913194,-0.17365554,0.16523993,0.00078918895,0.39999992,0.006857502
POSCAR_Cr2Pb8_2_y975,Cr2Pb8_2,0.014526,0.0015075878,-0.17243102,0.16523993,0.0008822517,0.39999992,0.006713309
POSCAR_Cr2Pb8_2_z025,Cr2Pb8_2,0.013568,0.0015282966,-0.17252018,0.16523993,0.00082891254,0.39999992,0.006714619
POSCAR_Cr2Pb8_2_z050,Cr2Pb8_2,0.011942,0.0015327993,-0.17273334,0.16523993,0.0007721703,0.39999992,0.0067646108
POSCAR_Cr2Pb8_2_z950,Cr2Pb8_2,0.014027,0.0015146687,-0.17356943,0.16523993,0.00077059254,0.39999992,0.006824173
POSCAR_Cr2Pb8_2_z975,Cr2Pb8_2,0.012793,0.0015192279,-0.17237933,0.16523993,0.00090231147,0.39999992,0.0067185834
POSCAR_Cr2S2_1,Cr2S2_1,0.766667,0.6989359,0.07701715,0.33333334,0.036169667,0.79999983,0.018942995
POSCAR_Cr2S2_1_st025,Cr2S2_1,0.71983,0.6989359,0.07686063,0.33333334,0.036130957,0.79999983,0.019439552
POSCAR_Cr2S2_1_st050,Cr2S2_1,0.677717,0.6989359,0.076033294,0.33333334,0.03594418,0.79999983,0.019139996
POSCAR_Cr2S2_1_st950,Cr2S2_1,0.902833,0.6989359,0.07809821,0.33333334,0.035935737,0.79999983,0.018898409
POSCAR_Cr2S2_1_st975,Cr2S2_1,0.82782,0.6989359,0.07753002,0.33333334,0.035788883,0.79999983,0.01904798
POSCAR_Cr2S2_1_x025,Cr2S2_1,0.719078,0.706601,0.07788721,0.33333334,0.03501141,0.79999983,0.019061182
POSCAR_Cr2S2_1_x050,Cr2S2_1,0.676615,0.7142857,0.078988604,0.33333334,0.03478061,0.79999983,0.01913421
POSCAR_Cr2S2_1_x950,Cr2S2_1,0.879047,0.6837063,0.07853998,0.33333334,0.03743372,0.79999983,0.01934573
POSCAR_Cr2S2_1_x975,Cr2S2_1,0.822587,0.69130063,0.07793367,0.33333334,0.03695262,0.79999983,0.0192539
POSCAR_Cr2S2_1_y025,Cr2S2_1,0.792498,0.7026528,0.07863791,0.33333334,0.037056066,0.79999983,0.01947638
POSCAR_Cr2S2_1_y050,Cr2S2_1,0.81904,0.7064468,0.07893692,0.33333334,0.036924787,0.79999983,0.019607618
POSCAR_Cr2S2_1_y950,Cr2S2_1,0.725002,0.6917605,0.0749418,0.33333334,0.03394612,0.79999983,0.019175572
POSCAR_Cr2S2_1_y975,Cr2S2_1,0.74726,0.69530284,0.07718743,0.33333334,0.034557845,0.79999983,0.018634183
POSCAR_Cr2S2_1_z025,Cr2S2_1,0.746748,0.6876524,0.07631845,0.33333334,0.03582935,0.79999983,0.01915895
POSCAR_Cr2S2_1_z050,Cr2S2_1,0.726215,0.67646414,0.07595562,0.33333334,0.0351645,0.79999983,0.018750735
POSCAR_Cr2S2_1_z950,Cr2S2_1,0.819967,0.7217512,0.08155694,0.33333334,0.0362613,0.79999983,0.019611357
POSCAR_Cr2S2_1_z975,Cr2S2_1,0.793052,0.7103055,0.07934252,0.33333334,0.036334805,0.79999983,0.01935866
POSCAR_Cr2S2_2,Cr2S2_2,0.586071,0.07215422,-0.02402696,0.33333334,0.025912188,0.79999983,0.012384961
POSCAR_Cr2S2_2_st025,Cr2S2_2,0.552744,0.07215422,-0.02565213,0.33333334,0.025493214,0.79999983,0.012334517
POSCAR_Cr2S2_2_st050,Cr2S2_2,0.524222,0.91786927,0.07309921,0.55613416,0.042136855,0.79999983,0.017897477
POSCAR_Cr2S2_2_st950,Cr2S2_2,0.81405,0.07215422,-0.024617346,0.33333334,0.028180383,0.79999983,0.013345891
POSCAR_Cr2S2_2_st975,Cr2S2_2,0.661331,0.07215422,-0.022865206,0.33333334,0.027475301,0.79999983,0.012936864
POSCAR_Cr2S2_2_z025,Cr2S2_2,0.569787,0.07102216,-0.051594216,0.33333334,0.022864174,0.79999983,0.0119023435
POSCAR_Cr2S2_2_z050,Cr2S2_2,0.55592,0.06989746,-0.053244434,0.33333334,0.022326004,0.79999983,0.011661153
POSCAR_Cr2S2_2_z950,Cr2S2_2,0.681751,0.074436285,0.042299177,0.33333334,0.035260376,0.79999983,0.01626058
POSCAR_Cr2S2_2_z975,Cr2S2_2,0.615927,0.07329262,0.04055054,0.33333334,0.034173574,0.79999983,0.015161525
POSCAR_Cr2S2_3,Cr2S2_3,0.020292,0.0073303515,-0.16635294,0.16666667,0.0055317795,0.79999983,0.0073251477
POSCAR_Cr2S2_3_st025,Cr2S2_3,0.019444,0.0073303515,-0.16596998,0.16666667,0.005495158,0.79999983,0.007355038
POSCAR_Cr2S2_3_st050,Cr2S2_3,0.018436,0.0073303515,-0.16568053,0.16666667,0.00536782,0.79999983,0.007325131
POSCAR_Cr2S2_3_st950,Cr2S2_3,0.023146,0.0073303515,-0.16774869,0.16666667,0.0054102917,0.79999983,0.0072697774
POSCAR_Cr2S2_3_st975,Cr2S2_3,0.021336,0.0073303515,-0.16667017,0.16666667,0.005535674,0.79999983,0.0073429216
POSCAR_Cr2S2_3_x025,Cr2S2_3,0.021069,0.0073864874,-0.16428831,0.16666667,0.0058319257,0.79999983,0.0072207223
POSCAR_Cr2S2_3_x050,Cr2S2_3,0.021758,0.0074407803,-0.16347553,0.16666667,0.005814015,0.79999983,0.007192879
POSCAR_Cr2S2_3_x950,Cr2S2_3,0.018661,0.007212307,-0.1670661,0.16666667,0.005850475,0.79999983,0.0073292633
POSCAR_Cr2S2_3_x975,Cr2S2_3,0.019457,0.0072723115,-0.16695027,0.16666667,0.005833771,0.79999983,0.0072509316
POSCAR_Cr2S2_3_y025,Cr2S2_3,0.019378,0.007266773,-0.16639683,0.16666667,0.005635614,0.79999983,0.0074631316
POSCAR_Cr2S2_3_y050,Cr2S2_3,0.018317,0.0072044125,-0.16622014,0.16666667,0.005679734,0.79999983,0.0073767276
POSCAR_Cr2S2_3_y950,Cr2S2_3,0.02336,0.0074610617,-0.16687405,0.16666667,0.005540538,0.79999983,0.0073897685
POSCAR_Cr2S2_3_y975,Cr2S2_3,0.020997,0.007395124,-0.16689909,0.16666667,0.005563816,0.79999983,0.0073759183
POSCAR_Cr2S2_3_z025,Cr2S2_3,0.019308,0.007337618,-0.16709265,0.16666667,0.0057855193,0.79999983,0.0072395266
POSCAR_Cr2S2_3_z050,Cr2S2_3,0.01779,0.007345181,-0.16636272,0.16666667,0.005780218,0.79999983,0.007295154
POSCAR_Cr2S2_3_z950,Cr2S2_3,0.022393,0.007316908,-0.16535978,0.16666667,0.0062188487,0.79999983,0.0072677336
POSCAR_Cr2S2_3_z975,Cr2S2_3,0.020954,0.007323431,-0.16545089,0.16666667,0.005919491,0.79999983,0.007137024
POSCAR_Cr2S2_5,Cr2S2_5,0.579189,0.07295522,0.012186273,0.33333334,0.032116115,0.79999983,0.015108352
POSCAR_Cr2S2_5_st025,Cr2S2_5,0.534906,0.07295522,0.011336511,0.33333334,0.032000773,0.79999983,0.015114413
POSCAR_Cr2S2_5_st050,Cr2S2_5,0.500436,0.91781986,0.0720116,0.99897546,0.043574136,0.79999983,0.018832492
POSCAR_Cr2S2_5_st950,Cr2S2_5,0.850929,0.07295522,0.014731349,0.33333334,0.034431137,0.79999983,0.015920535
POSCAR_Cr2S2_5_st975,Cr2S2_5,0.702008,0.07295522,0.013887341,0.33333334,0.033311456,0.79999983,0.015610538
POSCAR_Cr2S2_5_z025,Cr2S2_5,0.53061,0.071787976,-0.032967925,0.33333334,0.025569664,0.79999983,0.013504048
POSCAR_Cr2Sb2_1,Cr2Sb2_1,1.193991,0.73911697,0.09490695,0.33333334,0.044528797,0.5999999,0.022963008
POSCAR_Cr2Sb2_1_st025,Cr2Sb2_1,0.977622,0.73911697,0.09342386,0.33333334,0.04474133,0.5999999,0.022511464
POSCAR_Cr2Sb2_1_st050,Cr2Sb2_1,0.791015,0.73911697,0.09092691,0.33333334,0.044157647,0.5999999,0.02147797
POSCAR_Cr2Sb2_1_st950,Cr2Sb2_1,1.386081,0.73911697,0.09556668,0.33333334,0.044471875,0.5999999,0.023191562
POSCAR_Cr2Sb2_1_st975,Cr2Sb2_1,1.372512,0.73911697,0.09542241,0.33333334,0.044514503,0.5999999,0.02297358
POSCAR_Cr2Sb2_1_x050,Cr2Sb2_1,1.172253,0.7488794,0.09010421,0.33333334,0.041855477,0.5999999,0.022535942
POSCAR_Cr2Sb2_1_y050,Cr2Sb2_1,1.172031,0.7488806,0.09006767,0.33333334,0.041821577,0.5999999,0.022483934
POSCAR_Cr2Sb2_1_z025,Cr2Sb2_1,1.019118,0.7294825,0.0934418,0.33333334,0.044945553,0.5999999,0.023440469
POSCAR_Cr2Sb2_1_z050,Cr2Sb2_1,0.924203,0.7198673,0.09238903,0.33333334,0.044938255,0.5999999,0.024110487
POSCAR_Cr2Sb2_1_z950,Cr2Sb2_1,1.513067,0.75840795,0.09511893,0.33333334,0.04387897,0.5999999,0.022404687
POSCAR_Cr2Sb2_1_z975,Cr2Sb2_1,1.362404,0.74876183,0.095445074,0.33333334,0.044347122,0.5999999,0.02260948
POSCAR_Cr2Sb2_2,Cr2Sb2_2,0.010588,7.806492e-06,-0.22875407,0.5,0.017825263,0.5999999,0.008991687
POSCAR_Cr2Sb2_2_st950,Cr2Sb2_2,0.011874,7.806492e-06,-0.23501801,0.5,0.018405085,0.5999999,0.00886859
POSCAR_Cr2Sb2_2_st975,Cr2Sb2_2,0.013635,7.806492e-06,-0.23341192,0.5,0.018192148,0.5999999,0.008905119
POSCAR_Cr2Sb2_2_x025,Cr2Sb2_2,0.010785,7.998113e-06,-0.22907118,0.5,0.017870074,0.5999999,0.009156434
POSCAR_Cr2Sb2_2_x050,Cr2Sb2_2,0.011607,8.186836e-06,-0.22993849,0.5,0.017514475,0.5999999,0.009416991
POSCAR_Cr2Sb2_2_x950,Cr2Sb2_2,0.01248,7.4149893e-06,-0.23239416,0.5,0.017326105,0.5999999,0.009204122
POSCAR_Cr2Sb2_2_x975,Cr2Sb2_2,0.011071,7.6120764e-06,-0.23158832,0.5,0.017659672,0.5999999,0.008805787
POSCAR_Cr2Sb2_2_y025,Cr2Sb2_2,0.009855,7.803241e-06,-0.2267685,0.5,0.017714303,0.5999999,0.008832222
POSCAR_Cr2Sb2_2_y050,Cr2Sb2_2,0.009451,7.798782e-06,-0.22497757,0.5,0.017033348,0.5999999,0.008791862
POSCAR_Cr2Sb2_2_y950,Cr2Sb2_2,0.01449,7.809116e-06,-0.23354049,0.5,0.017932463,0.5999999,0.009420552
POSCAR_Cr2Sb2_2_y975,Cr2Sb2_2,0.01323,7.808471e-06,-0.23313749,0.5,0.018139966,0.5999999,0.008996885
POSCAR_Cr2Sb2_2_z025,Cr2Sb2_2,0.010561,7.616915e-06,-0.22893298,0.5,0.01753586,0.5999999,0.00908386
POSCAR_Cr2Sb2_2_z050,Cr2Sb2_2,0.008929,7.429212e-06,-0.22969852,0.5,0.017471643,0.5999999,0.009220223
POSCAR_Cr2Sb2_2_z950,Cr2Sb2_2,0.015638,8.18998e-06,-0.23124796,0.5,0.017982379,0.5999999,0.009252533
POSCAR_Cr2Sb2_2_z975,Cr2Sb2_2,0.01126,7.997628e-06,-0.22955246,0.5,0.017917736,0.5999999,0.0091555
POSCAR_Cr2Sb3_3,Cr2Sb3_3,0.789409,0.5858487,0.06877246,0.30230096,0.052215215,0.5999999,0.018395783
POSCAR_Cr2Sb3_3_st025,Cr2Sb3_3,0.701053,0.5858487,0.068440564,0.30230096,0.052102078,0.5999999,0.018203905
POSCAR_Cr2Sb3_3_st050,Cr2Sb3_3,0.671775,0.5858487,0.068079025,0.30230096,0.052036222,0.5999999,0.018159114
POSCAR_Cr2Sb3_3_st950,Cr2Sb3_3,0.866976,0.5858487,0.06790174,0.30230096,0.05074273,0.5999999,0.018577326
POSCAR_Cr2Sb3_3_st975,Cr2Sb3_3,0.845775,0.5858487,0.06908681,0.30230096,0.052285437,0.5999999,0.018600667
POSCAR_Cr2Sb3_3_x975,Cr2Sb3_3,0.792306,0.5946692,0.069305584,0.30230096,0.05236146,0.5999999,0.018887965
POSCAR_Cr2Sb3_3_z025,Cr2Sb3_3,0.767798,0.6033892,0.06986115,0.30230096,0.05246038,0.5999999,0.018241314
POSCAR_Cr2Sb3_3_z975,Cr2Sb3_3,0.782965,0.5683975,0.068413846,0.30230096,0.05203445,0.5999999,0.018616755
POSCAR_Cr2Sb4_1,Cr2Sb4_1,0.412857,0.4997932,0.05695069,0.19220278,0.019430472,0.5999999,0.013046185
POSCAR_Cr2Sb4_1_st025,Cr2Sb4_1,0.388459,0.4997932,0.056048173,0.19220278,0.01887937,0.5999999,0.012757343
POSCAR_Cr2Sb4_1_st050,Cr2Sb4_1,0.357756,0.4997932,0.054637663,0.19220278,0.018004749,0.5999999,0.012628711
POSCAR_Cr2Sb4_1_st950,Cr2Sb4_1,0.42505,0.4997932,0.05743517,0.19220278,0.019024419,0.5999999,0.012994357
POSCAR_Cr2Sb4_1_st975,Cr2Sb4_1,0.426412,0.4997932,0.057363406,0.19220278,0.019304257,0.5999999,0.012932823
POSCAR_Cr2Sb4_1_x025,Cr2Sb4_1,0.341858,0.49416605,0.057571627,0.19220278,0.019070419,0.5999999,0.0133790495
POSCAR_Cr2Sb4_1_x050,Cr2Sb4_1,0.30736,0.48854533,0.05765076,0.19220278,0.018376246,0.5999999,0.013278827
POSCAR_Cr2Sb4_1_x950,Cr2Sb4_1,0.389521,0.51104736,0.055284396,0.19220278,0.020123286,0.5999999,0.01278111
POSCAR_Cr2Sb4_1_x975,Cr2Sb4_1,0.437039,0.505422,0.05711044,0.19220278,0.019779272,0.5999999,0.0128671955
POSCAR_Cr2Sb4_1_y025,Cr2Sb4_1,0.436757,0.49850398,0.057724543,0.19220278,0.019269075,0.5999999,0.013079019
POSCAR_Cr2Sb4_1_y050,Cr2Sb4_1,0.426546,0.49725837,0.0588823,0.19220278,0.019424234,0.5999999,0.013178188
POSCAR_Cr2Sb4_1_y950,Cr2Sb4_1,0.364227,0.5025039,0.0623482,0.19220278,0.019159874,0.5999999,0.013533834
POSCAR_Cr2Sb4_1_y975,Cr2Sb4_1,0.379417,0.5011264,0.060591515,0.19220278,0.01988382,0.5999999,0.013334466
POSCAR_Cr2Sb4_1_z025,Cr2Sb4_1,0.411847,0.50673074,0.059512,0.19220278,0.02005001,0.5999999,0.013045845
POSCAR_Cr2Sb4_1_z050,Cr2Sb4_1,0.400375,0.5136595,0.06051365,0.19220278,0.018340211,0.5999999,0.01279619
POSCAR_Cr2Sb4_1_z950,Cr2Sb4_1,0.396021,0.48591575,0.062062707,0.19220278,0.019894902,0.5999999,0.0145918
POSCAR_Cr2Sb4_1_z975,Cr2Sb4_1,0.370469,0.4928528,0.058353577,0.19220278,0.01906086,0.5999999,0.013237204
POSCAR_Cr2Sb6_1,Cr2Sb6_1,0.536579,0.46622506,0.059916377,0.13563357,0.006058076,0.5999999,0.018791188
POSCAR_Cr2Sb6_1_st050,Cr2Sb6_1,0.508847,0.46622506,0.058995437,0.13563357,0.0064760894,0.5999999,0.018326364
POSCAR_Cr2Sb6_1_st950,Cr2Sb6_1,0.517994,0.46622506,0.06077123,0.13563357,0.006774987,0.5999999,0.018824816
POSCAR_Cr2Sb6_1_z025,Cr2Sb6_1,0.542872,0.47385117,0.060405042,0.13563357,0.0065489947,0.5999999,0.0186995
POSCAR_Cr2Sb8_1,Cr2Sb8_1,0.011811,0.00029266777,-0.21810795,0.14613867,0.00023689083,0.5999999,0.007910325
POSCAR_Cr2Sb8_1_st025,Cr2Sb8_1,0.011569,0.00029266777,-0.2163943,0.14613867,0.00037700965,0.5999999,0.007832441
POSCAR_Cr2Sb8_1_st950,Cr2Sb8_1,0.011308,0.00029266777,-0.22043417,0.14613867,-0.00011466162,0.5999999,0.008186619
POSCAR_Cr2Sb8_1_st975,Cr2Sb8_1,0.012222,0.00029266777,-0.21956608,0.14613867,9.0752845e-05,0.5999999,0.007954242
POSCAR_Cr2Sb8_1_x025,Cr2Sb8_1,0.01189,0.0002896716,-0.21797247,0.14613867,0.00025469076,0.5999999,0.007845209
POSCAR_Cr2Sb8_1_x050,Cr2Sb8_1,0.011517,0.00028674232,-0.2175572,0.14613867,0.0003267702,0.5999999,0.007796927
POSCAR_Cr2Sb8_1_x950,Cr2Sb8_1,0.012295,0.00029886016,-0.21950401,0.14613867,-6.771233e-05,0.5999999,0.007896015
POSCAR_Cr2Sb8_1_x975,Cr2Sb8_1,0.011689,0.00029573074,-0.21878563,0.14613867,9.183095e-05,0.5999999,0.007920452
POSCAR_Cr2Sb8_1_y025,Cr2Sb8_1,0.011011,0.00029417925,-0.21789286,0.14613867,0.00016829923,0.5999999,0.0078502465
POSCAR_Cr2Sb8_1_y050,Cr2Sb8_1,0.01063,0.0002957528,-0.21847185,0.14613867,0.0001335794,0.5999999,0.007798098
POSCAR_Cr2Sb8_1_y950,Cr2Sb8_1,0.012603,0.00028984397,-0.2160639,0.14613867,0.0004178395,0.5999999,0.0077809435
POSCAR_Cr2Sb8_1_y975,Cr2Sb8_1,0.012991,0.0002912216,-0.21864484,0.14613867,0.0001528881,0.5999999,0.0079138065
POSCAR_Cr2Sb8_1_z025,Cr2Sb8_1,0.012414,0.00029423696,-0.21811189,0.14613867,0.0002638936,0.5999999,0.007895144
POSCAR_Cr2Sb8_1_z050,Cr2Sb8_1,0.012375,0.00029584026,-0.21492076,0.14613867,0.0005330151,0.5999999,0.007540344
POSCAR_Cr2Sb8_1_z950,Cr2Sb8_1,0.009912,0.00028965544,-0.22020806,0.14613867,4.180949e-05,0.5999999,0.007870017
POSCAR_Cr2Sb8_1_z975,Cr2Sb8_1,0.010727,0.00029113848,-0.21887973,0.14613867,9.551871e-05,0.5999999,0.007892837
POSCAR_Cr2Se2_1,Cr2Se2_1,0.597532,0.6813267,0.080371946,0.33333334,0.037723128,0.79999983,0.019366844
POSCAR_Cr2Se2_1_st025,Cr2Se2_1,0.5341,0.6813267,0.08028996,0.33333334,0.03782102,0.79999983,0.018865624
POSCAR_Cr2Se2_1_st050,Cr2Se2_1,0.492965,0.77741593,0.08482383,0.5598926,0.043228947,0.79999983,0.020092687
POSCAR_Cr2Se2_1_st950,Cr2Se2_1,0.74998,0.6813267,0.082886286,0.33333334,0.037859727,0.79999983,0.020118872
POSCAR_Cr2Se2_1_st975,Cr2Se2_1,0.657581,0.6813267,0.08194257,0.33333334,0.037651975,0.79999983,0.01951821
POSCAR_Cr2Se2_1_z025,Cr2Se2_1,0.604224,0.6703042,0.079371735,0.33333334,0.03738821,0.79999983,0.019047638
POSCAR_Cr2Se2_1_z050,Cr2Se2_1,0.608072,0.65937054,0.07667506,0.33333334,0.03577318,0.79999983,0.018360678
POSCAR_Cr2Se2_1_z950,Cr2Se2_1,0.725104,0.7036004,0.08268879,0.33333334,0.037795607,0.79999983,0.019334929
POSCAR_Cr2Se2_1_z975,Cr2Se2_1,0.642033,0.69242877,0.08120398,0.33333334,0.037504587,0.79999983,0.019622779
POSCAR_Cr2Se2_2,Cr2Se2_2,0.580627,0.67912173,0.078511156,0.33333334,0.04052309,0.79999983,0.019330317
POSCAR_Cr2Se2_2_st025,Cr2Se2_2,0.518623,0.7788673,0.08873661,0.514882,0.052868947,0.79999983,0.021261841
POSCAR_Cr2Se2_2_st050,Cr2Se2_2,0.475171,0.7788673,0.08584337,0.514882,0.05121966,0.79999983,0.019938909
POSCAR_Cr2Se2_2_st950,Cr2Se2_2,0.736631,0.67912173,0.07964984,0.33333334,0.04050454,0.79999983,0.019380938
POSCAR_Cr2Se2_2_st975,Cr2Se2_2,0.639076,0.67912173,0.078863956,0.33333334,0.040411443,0.79999983,0.019370483
POSCAR_Cr2Se2_2_z025,Cr2Se2_2,0.58801,0.6680416,0.07964755,0.33333334,0.04139804,0.79999983,0.019082258
POSCAR_Cr2Se2_2_z050,Cr2Se2_2,0.592666,0.6570535,0.076142944,0.33333334,0.03973789,0.79999983,0.018320046
POSCAR_Cr2Se2_2_z950,Cr2Se2_2,0.712002,0.7015204,0.07991603,0.33333334,0.040285245,0.79999983,0.019255038
POSCAR_Cr2Se2_2_z975,Cr2Se2_2,0.628272,0.6902847,0.07889121,0.33333334,0.040509976,0.79999983,0.019601662
POSCAR_Cr2Se4_1,Cr2Se4_1,0.407761,0.39561462,0.030792205,0.18920894,0.013390516,0.79999983,0.0138697615
POSCAR_Cr2Se4_1_st025,Cr2Se4_1,0.379842,0.39561462,0.030291717,0.18920894,0.013173883,0.79999983,0.013811981
POSCAR_Cr2Se4_1_x050,Cr2Se4_1,0.32822,0.38141373,0.02882484,0.18920894,0.0151815815,0.79999983,0.014403341
POSCAR_Cr2Se4_1_x975,Cr2Se4_1,0.489549,0.4028887,0.044075653,0.18920894,0.014280736,0.79999983,0.014220614
POSCAR_Cr2Se4_1_y025,Cr2Se4_1,0.365456,0.39857426,0.03217115,0.18920894,0.012798544,0.79999983,0.013681283
POSCAR_Cr2Se4_1_y050,Cr2Se4_1,0.329719,0.40152296,0.038550556,0.18920894,0.013488149,0.79999983,0.013471294
POSCAR_Cr2Se4_1_z975,Cr2Se4_1,0.361447,0.39137757,0.03236954,0.18920894,0.014142019,0.79999983,0.014301778
POSCAR_Cr2Si4_1,Cr2Si4_1,0.01121,0.000709479,-0.22100718,0.3389905,0.017418448,0.39999992,0.005832821
POSCAR_Cr2Si4_1_st950,Cr2Si4_1,0.011303,0.000709479,-0.21647067,0.3389905,0.017347677,0.39999992,0.0055550565
POSCAR_Cr2Si4_1_st975,Cr2Si4_1,0.011416,0.000709479,-0.21857211,0.3389905,0.017351987,0.39999992,0.005785568
POSCAR_Cr2Si4_1_x025,Cr2Si4_1,0.010787,0.0007196329,-0.23041734,0.3389905,0.018052172,0.39999992,0.006226211
POSCAR_Cr2Si4_1_x050,Cr2Si4_1,0.009754,0.00072973635,-0.2401779,0.3389905,0.017897744,0.39999992,0.006420675
POSCAR_Cr2Si4_1_x950,Cr2Si4_1,0.010875,0.0006890758,-0.23232402,0.3389905,0.017224643,0.39999992,0.005976719
POSCAR_Cr2Si4_1_x975,Cr2Si4_1,0.011318,0.00069928815,-0.22733094,0.3389905,0.01780796,0.39999992,0.0060550855
POSCAR_Cr2Si4_1_y025,Cr2Si4_1,0.010686,0.0007049677,-0.23044956,0.3389905,0.018030636,0.39999992,0.006205355
POSCAR_Cr2Si4_1_y050,Cr2Si4_1,0.010079,0.0007006917,-0.23937969,0.3389905,0.017688086,0.39999992,0.0063818214
POSCAR_Cr2Si4_1_y950,Cr2Si4_1,0.010991,0.00071921747,-0.23239937,0.3389905,0.017353514,0.39999992,0.0059723635
POSCAR_Cr2Si4_1_y975,Cr2Si4_1,0.011407,0.0007142282,-0.22733048,0.3389905,0.017831009,0.39999992,0.0060755583
POSCAR_Cr2Si4_1_z025,Cr2Si4_1,0.010729,0.0007039636,-0.23383735,0.3389905,0.017558303,0.39999992,0.0060421685
POSCAR_Cr2Si4_1_z050,Cr2Si4_1,0.009669,0.0006985074,-0.23423369,0.3389905,0.017525258,0.39999992,0.0060710316
POSCAR_Cr2Si4_1_z950,Cr2Si4_1,0.010757,0.0007206882,-0.23024994,0.3389905,0.017342817,0.39999992,0.00590677
POSCAR_Cr2Si4_1_z975,Cr2Si4_1,0.011208,0.00071505364,-0.23378158,0.3389905,0.017592987,0.39999992,0.006059096
POSCAR_Cr2Sn2_2,Cr2Sn2_2,0.806262,0.7529838,0.0884311,0.33333334,0.038583715,0.39999992,0.010278771
POSCAR_Cr2Sn2_2_st025,Cr2Sn2_2,0.800343,0.7529838,0.08517393,0.33333334,0.037981506,0.39999992,0.010535854
POSCAR_Cr2Sn2_2_st050,Cr2Sn2_2,0.791652,0.7529838,0.08239461,0.33333334,0.03719077,0.39999992,0.010974177
POSCAR_Cr2Sn2_2_st950,Cr2Sn2_2,0.828002,0.7529838,0.08975659,0.33333334,0.037895557,0.39999992,0.009327523
POSCAR_Cr2Sn2_2_st975,Cr2Sn2_2,0.815727,0.7529838,0.089909285,0.33333334,0.038463272,0.39999992,0.010109965
