filename,kp_idx,band,spin,mag_elem,nonmag_elem,s_tot,s_mag_tot,d_mag_tot,s_nonmag_tot,p_nonmag_tot,p_tot,d_tot,total_occ,s_global,p_global,d_global,pd_hybrid_minimum,pd_hybrid_geometric,pd_hybrid_product,p_to_d_ratio,sse,pd_ratio
POSCAR_P8V2_2_y950,130,33,down,V,P,0.049,0.007,0.277,0.042,0.271,0.271,0.277,0.597,0.08207705192629816,0.4539363484087103,0.4639865996649917,0.9078726968174206,0.9178679268010196,0.8424815310500018,0.9783393501805054,0.338707,0.7499998125000469
POSCAR_P8V2_2_y950,130,33,up,V,P,0.05,0.001,0.257,0.049,0.249,0.249,0.257,0.556,0.08992805755395683,0.44784172661870497,0.4622302158273381,0.8956834532374099,0.90995819233952,0.8280239118058069,0.9688715953307393,0.338707,0.7499998125000469
POSCAR_P8V2_2_y975,130,33,down,V,P,0.051,0.007,0.252,0.044,0.286,0.286,0.252,0.589,0.0865874363327674,0.4855687606112054,0.4278438030560272,0.8556876061120544,0.9115867159740751,0.8309903407403991,1.1349206349206349,0.29797,0.7499998125000469
POSCAR_P8V2_2_y975,130,33,up,V,P,0.052000000000000005,0.001,0.253,0.051000000000000004,0.253,0.253,0.253,0.558,0.0931899641577061,0.4534050179211469,0.4534050179211469,0.9068100358422938,0.9068100358422938,0.8223044411043021,1.0,0.29797,0.7499998125000469
POSCAR_P8V2_2_z025,108,33,down,V,P,0.054,0.002,0.212,0.052000000000000005,0.29100000000000004,0.29100000000000004,0.212,0.557,0.09694793536804308,0.5224416517055656,0.38061041292639136,0.7612208258527827,0.8918446788216012,0.795386931142405,1.3726415094339626,0.318808,0.7499998125000469
POSCAR_P8V2_2_z025,108,33,up,V,P,0.061,0.006,0.239,0.055,0.27599999999999997,0.27599999999999997,0.239,0.576,0.10590277777777779,0.47916666666666663,0.4149305555555556,0.8298611111111112,0.8917867260813063,0.7952835648148148,1.1548117154811715,0.318808,0.7499998125000469
POSCAR_P8V2_2_z050,108,33,down,V,P,0.054,0.003,0.198,0.051000000000000004,0.297,0.297,0.198,0.5489999999999999,0.09836065573770493,0.5409836065573771,0.3606557377049181,0.7213114754098362,0.8834225301840971,0.780435366836872,1.4999999999999998,0.333799,0.7499998125000469
POSCAR_P8V2_2_z050,108,33,up,V,P,0.061,0.008,0.21500000000000002,0.053,0.28400000000000003,0.28400000000000003,0.21500000000000002,0.56,0.10892857142857142,0.5071428571428571,0.38392857142857145,0.7678571428571429,0.8825114903570632,0.7788265306122449,1.3209302325581396,0.333799,0.7499998125000469
POSCAR_P8V2_2_z950,130,33,down,V,P,0.052,0.008,0.267,0.044,0.28099999999999997,0.28099999999999997,0.267,0.6,0.08666666666666667,0.4683333333333333,0.44500000000000006,0.8900000000000001,0.9130352311566807,0.8336333333333334,1.0524344569288389,0.263208,0.7499998125000469
POSCAR_P8V2_2_z950,130,33,up,V,P,0.063,0.001,0.258,0.062,0.251,0.251,0.258,0.5720000000000001,0.11013986013986013,0.43881118881118875,0.451048951048951,0.8776223776223775,0.8897759862388507,0.7917013056873194,0.9728682170542635,0.263208,0.7499998125000469
POSCAR_P8V2_2_z975,108,33,down,V,P,0.06,0.002,0.23299999999999998,0.057999999999999996,0.28,0.28,0.23299999999999998,0.573,0.10471204188481675,0.4886561954624783,0.40663176265270506,0.8132635253054101,0.8915225854504693,0.7948125203682893,1.2017167381974252,0.2771,0.7499998125000469
POSCAR_P8V2_2_z975,108,33,up,V,P,0.056,0.005,0.279,0.051000000000000004,0.263,0.263,0.279,0.5980000000000001,0.09364548494983277,0.43979933110367886,0.46655518394648826,0.8795986622073577,0.905959508637377,0.8207626312904776,0.9426523297491038,0.2771,0.7499998125000469
POSCAR_P8Zr2_1,165,33,down,Zr,P,0.035,0.005,0.29000000000000004,0.03,0.125,0.125,0.29000000000000004,0.45000000000000007,0.07777777777777778,0.27777777777777773,0.6444444444444444,0.5555555555555555,0.8461970117626564,0.7160493827160492,0.43103448275862066,0.020595,0.9999996666667778
POSCAR_P8Zr2_1,165,33,up,Zr,P,0.037,0.005,0.281,0.032,0.126,0.126,0.281,0.44400000000000006,0.08333333333333331,0.28378378378378377,0.6328828828828829,0.5675675675675675,0.847589285436039,0.7184075967859751,0.44839857651245546,0.020595,0.9999996666667778
POSCAR_P8Zr2_1_x025,171,33,down,Zr,P,0.048,0.011999999999999999,0.325,0.036000000000000004,0.123,0.123,0.325,0.496,0.0967741935483871,0.24798387096774194,0.655241935483871,0.4959677419354839,0.8061995573843631,0.649957726326743,0.37846153846153846,0.008054,0.9999996666667778
POSCAR_P8Zr2_1_x025,171,33,up,Zr,P,0.049,0.011999999999999999,0.325,0.037000000000000005,0.123,0.123,0.325,0.497,0.09859154929577466,0.24748490945674045,0.653923541247485,0.4949698189134809,0.8045774254781571,0.6473448335890596,0.37846153846153846,0.008054,0.9999996666667778
POSCAR_P8Zr2_1_x050,166,33,down,Zr,P,0.043,0.009000000000000001,0.324,0.034,0.122,0.122,0.324,0.489,0.08793456032719836,0.24948875255623723,0.6625766871165645,0.49897750511247446,0.8131554123082646,0.6612217245662239,0.3765432098765432,0.005879,0.9999996666667778
POSCAR_P8Zr2_1_x050,166,33,up,Zr,P,0.043,0.009000000000000001,0.324,0.034,0.124,0.124,0.324,0.491,0.0875763747454175,0.2525458248472505,0.659877800407332,0.505091649694501,0.8164542446512456,0.6665975336090361,0.38271604938271603,0.005879,0.9999996666667778
POSCAR_P8Zr2_1_x975,165,33,down,Zr,P,0.039,0.007,0.28300000000000003,0.032,0.12,0.12,0.28300000000000003,0.44200000000000006,0.08823529411764705,0.27149321266968324,0.6402714932126696,0.5429864253393665,0.8338569773603216,0.6953174586924918,0.4240282685512367,0.002156,0.9999996666667778
POSCAR_P8Zr2_1_x975,165,33,up,Zr,P,0.039,0.007,0.28300000000000003,0.032,0.12,0.12,0.28300000000000003,0.44200000000000006,0.08823529411764705,0.27149321266968324,0.6402714932126696,0.5429864253393665,0.8338569773603216,0.6953174586924918,0.4240282685512367,0.002156,0.9999996666667778
POSCAR_P8Zr2_1_y025,125,31,down,Zr,P,0.022,0.002,0.301,0.02,0.15400000000000003,0.15400000000000003,0.301,0.477,0.04612159329140461,0.32285115303983236,0.6310272536687631,0.6457023060796647,0.902724490520821,0.8149115057860759,0.5116279069767443,0.003667,0.9999996666667778
POSCAR_P8Zr2_1_y025,125,31,up,Zr,P,0.022,0.002,0.302,0.02,0.15400000000000003,0.15400000000000003,0.302,0.478,0.04602510460251046,0.3221757322175733,0.6317991631799164,0.6443514644351466,0.9023311099855521,0.8142014320477585,0.5099337748344371,0.003667,0.9999996666667778
POSCAR_P8Zr2_1_y050,95,32,down,Zr,P,0.038,0.0,0.28400000000000003,0.038,0.154,0.154,0.28400000000000003,0.47600000000000003,0.07983193277310924,0.32352941176470584,0.5966386554621849,0.6470588235294117,0.8787039393055335,0.7721206129510627,0.5422535211267605,0.005164,0.9999996666667778
POSCAR_P8Zr2_1_y050,95,32,up,Zr,P,0.038,0.0,0.28500000000000003,0.038,0.153,0.153,0.28500000000000003,0.47600000000000003,0.07983193277310924,0.3214285714285714,0.5987394957983193,0.6428571428571428,0.8773869859812531,0.7698079231692676,0.5368421052631578,0.005164,0.9999996666667778
POSCAR_P8Zr2_1_y975,180,33,down,Zr,P,0.033,0.011,0.30200000000000005,0.022,0.128,0.128,0.30200000000000005,0.4630000000000001,0.0712742980561555,0.2764578833693304,0.652267818574514,0.5529157667386608,0.849292836454048,0.7212983220521623,0.42384105960264895,0.011545,0.9999996666667778
POSCAR_P8Zr2_1_y975,180,33,up,Zr,P,0.033,0.011,0.30100000000000005,0.022,0.131,0.131,0.30100000000000005,0.4650000000000001,0.07096774193548386,0.28172043010752684,0.6473118279569893,0.5634408602150537,0.854074859917402,0.7294438663429298,0.4352159468438538,0.011545,0.9999996666667778
POSCAR_P8Zr2_1_z975,165,33,down,Zr,P,0.037,0.005,0.277,0.032,0.132,0.132,0.277,0.44600000000000006,0.08295964125560537,0.2959641255605381,0.6210762331838565,0.5919282511210762,0.8574760270950854,0.7352651370427717,0.47653429602888087,0.002078,0.9999996666667778
POSCAR_P8Zr2_1_z975,165,33,up,Zr,P,0.037,0.005,0.276,0.032,0.132,0.132,0.276,0.44500000000000006,0.08314606741573032,0.296629213483146,0.6202247191011235,0.593258426966292,0.8578502680765949,0.7359070824390858,0.47826086956521735,0.002078,0.9999996666667778
POSCAR_Pb10Ru2_1,10,82,down,Ru,Pb,0.036,0.013,0.659,0.023,0.061,0.061,0.659,0.756,0.047619047619047616,0.08068783068783068,0.8716931216931217,0.16137566137566137,0.5304150337798551,0.2813401080596848,0.09256449165402124,0.0253,0.285714244897965
POSCAR_Pb10Ru2_1,10,82,up,Ru,Pb,0.034999999999999996,0.013,0.665,0.022000000000000002,0.059,0.059,0.665,0.759,0.04611330698287219,0.07773386034255599,0.8761528326745719,0.15546772068511197,0.5219453685352903,0.27242696773543995,0.08872180451127819,0.0253,0.285714244897965
POSCAR_Pb10Ru2_1_st025,4,81,down,Ru,Pb,0.025,0.003,0.5090000000000001,0.022,0.132,0.132,0.5090000000000001,0.6660000000000001,0.03753753753753753,0.19819819819819817,0.7642642642642643,0.39639639639639634,0.7783978420433827,0.605903200497795,0.25933202357563845,0.020063,0.285714244897965
POSCAR_Pb10Ru2_1_st025,4,81,up,Ru,Pb,0.028,0.004,0.504,0.024,0.132,0.132,0.504,0.664,0.04216867469879518,0.19879518072289157,0.7590361445783133,0.39759036144578314,0.7768982624170365,0.6035709101466106,0.2619047619047619,0.020063,0.285714244897965
POSCAR_Pb10Ru2_1_x025,10,82,down,Ru,Pb,0.034,0.012,0.648,0.022,0.066,0.066,0.648,0.748,0.045454545454545456,0.08823529411764706,0.8663101604278075,0.17647058823529413,0.5529525542122167,0.30575652720981444,0.10185185185185186,0.023198,0.285714244897965
POSCAR_Pb10Ru2_1_x025,10,82,up,Ru,Pb,0.035,0.012,0.6510000000000001,0.023,0.066,0.066,0.6510000000000001,0.7520000000000001,0.04654255319148936,0.0877659574468085,0.8656914893617021,0.175531914893617,0.5512830213869584,0.3039129696695337,0.10138248847926265,0.023198,0.285714244897965
POSCAR_Pb10Ru2_1_x050,1,80,down,Ru,Pb,0.06,0.004,0.21300000000000002,0.056,0.256,0.256,0.21300000000000002,0.529,0.11342155009451795,0.4839319470699433,0.40264650283553877,0.8052930056710775,0.8828442809422412,0.7794140243924229,1.2018779342723003,0.015567,0.285714244897965
POSCAR_Pb10Ru2_1_x050,1,80,up,Ru,Pb,0.058,0.004,0.21699999999999997,0.054,0.255,0.255,0.21699999999999997,0.53,0.10943396226415095,0.4811320754716981,0.40943396226415085,0.8188679245283017,0.8876751929230687,0.7879672481310073,1.175115207373272,0.015567,0.285714244897965
POSCAR_Pb10Ru2_1_x975,43,84,down,Ru,Pb,0.041999999999999996,0.018,0.36700000000000005,0.024,0.194,0.194,0.36700000000000005,0.603,0.06965174129353233,0.3217247097844113,0.6086235489220565,0.6434494195688226,0.8850067449345391,0.7832369385796284,0.5286103542234332,0.02501,0.285714244897965
POSCAR_Pb10Ru2_1_x975,43,84,up,Ru,Pb,0.041,0.017,0.36400000000000005,0.024,0.197,0.197,0.36400000000000005,0.6020000000000001,0.06810631229235879,0.3272425249169435,0.6046511627906976,0.654485049833887,0.8896461615846915,0.7914702928223749,0.5412087912087912,0.02501,0.285714244897965
POSCAR_Pb10Ru2_1_y025,10,84,down,Ru,Pb,0.02,0.0,0.484,0.02,0.16,0.16,0.484,0.6639999999999999,0.030120481927710847,0.24096385542168677,0.7289156626506025,0.48192771084337355,0.8381940785988476,0.7025693133981712,0.3305785123966942,0.033355,0.285714244897965
POSCAR_Pb10Ru2_1_y025,10,84,up,Ru,Pb,0.022,0.0,0.498,0.022,0.153,0.153,0.498,0.673,0.03268945022288261,0.22734026745913816,0.7399702823179791,0.4546805349182763,0.8203049235351043,0.6729001675759334,0.3072289156626506,0.033355,0.285714244897965
POSCAR_Pb10Ru2_1_y050,38,83,down,Ru,Pb,0.033,0.004,0.22599999999999998,0.029,0.262,0.262,0.22599999999999998,0.521,0.06333973128598848,0.5028790786948176,0.4337811900191938,0.8675623800383876,0.9341080990806017,0.8725579407679752,1.1592920353982303,0.014851,0.285714244897965
POSCAR_Pb10Ru2_1_y050,38,83,up,Ru,Pb,0.032,0.004,0.22200000000000003,0.027999999999999997,0.26,0.26,0.22200000000000003,0.514,0.0622568093385214,0.5058365758754864,0.4319066147859923,0.8638132295719846,0.9348243966035954,0.8738966524852761,1.171171171171171,0.014851,0.285714244897965
POSCAR_Pb10Ru2_1_y975,11,84,down,Ru,Pb,0.057999999999999996,0.003,0.38599999999999995,0.055,0.19,0.19,0.38599999999999995,0.6339999999999999,0.09148264984227131,0.29968454258675087,0.6088328075709779,0.5993690851735017,0.8543015426621113,0.7298311257948633,0.4922279792746115,0.024356,0.285714244897965
POSCAR_Pb10Ru2_1_y975,11,84,up,Ru,Pb,0.059000000000000004,0.004,0.401,0.055,0.182,0.182,0.401,0.642,0.09190031152647976,0.2834890965732087,0.6246105919003115,0.5669781931464174,0.8415944211028884,0.7082811696315059,0.4538653366583541,0.024356,0.285714244897965
POSCAR_Pb10Ru2_1_z025,16,80,down,Ru,Pb,0.039,0.001,0.343,0.038,0.214,0.214,0.343,0.5960000000000001,0.06543624161073824,0.3590604026845637,0.5755033557046979,0.7181208053691274,0.9091544789432575,0.8265618665825861,0.6239067055393586,0.029342,0.285714244897965
POSCAR_Pb10Ru2_1_z025,16,80,up,Ru,Pb,0.039,0.001,0.325,0.038,0.227,0.227,0.325,0.591,0.06598984771573604,0.3840947546531303,0.5499153976311337,0.7681895093062606,0.9191727144190235,0.8448784789324356,0.6984615384615385,0.029342,0.285714244897965
POSCAR_Pb2Ru2_2,45,25,down,Ru,Pb,0.056999999999999995,0.033,0.649,0.024,0.062,0.062,0.649,0.768,0.07421874999999999,0.08072916666666667,0.8450520833333334,0.16145833333333334,0.5223805144812756,0.27288140190972227,0.09553158705701079,0.406638,0.285714244897965
POSCAR_Pb2Ru2_2,45,25,up,Ru,Pb,0.129,0.101,0.4650000000000001,0.028,0.104,0.104,0.4650000000000001,0.6980000000000001,0.18481375358166188,0.14899713467048709,0.666189111747851,0.29799426934097417,0.6301119544941414,0.3970410751964269,0.22365591397849457,0.406638,0.285714244897965
POSCAR_Pb2Ru2_2_st975,45,25,down,Ru,Pb,0.07200000000000001,0.048,0.624,0.024,0.07,0.07,0.624,0.766,0.09399477806788513,0.09138381201044388,0.814621409921671,0.18276762402088775,0.5456856596391909,0.2977728391358589,0.11217948717948718,0.252668,0.285714244897965
POSCAR_Pb2Ru2_2_st975,45,25,up,Ru,Pb,0.116,0.088,0.525,0.028,0.092,0.092,0.525,0.7330000000000001,0.15825375170532058,0.12551159618008184,0.7162346521145975,0.2510231923601637,0.5996524140746496,0.359583017705555,0.17523809523809522,0.252668,0.285714244897965
POSCAR_Pb2Ru2_2_x975,126,26,down,Ru,Pb,0.073,0.059,0.615,0.014,0.056,0.056,0.615,0.744,0.09811827956989247,0.07526881720430108,0.8266129032258065,0.15053763440860216,0.4988714283725611,0.24887270204647938,0.0910569105691057,0.347314,0.285714244897965
POSCAR_Pb2Ru2_2_x975,126,26,up,Ru,Pb,0.008,0.006,0.7270000000000001,0.002,0.07100000000000001,0.07100000000000001,0.7270000000000001,0.806,0.009925558312655087,0.0880893300248139,0.901985111662531,0.1761786600496278,0.5637562032606269,0.31782105671483724,0.09766162310866575,0.347314,0.285714244897965
POSCAR_Pb2Ru2_2_y025,48,25,down,Ru,Pb,0.131,0.10300000000000001,0.45899999999999996,0.028,0.104,0.104,0.45899999999999996,0.694,0.18876080691642652,0.14985590778097982,0.6613832853025936,0.29971181556195964,0.6296417794593587,0.3964487704407477,0.22657952069716777,0.502266,0.285714244897965
POSCAR_Pb2Ru2_2_y025,48,25,up,Ru,Pb,0.052,0.034,0.647,0.018,0.064,0.064,0.647,0.763,0.06815203145478374,0.08387942332896461,0.8479685452162516,0.16775884665792923,0.5333933354433302,0.284508450295361,0.09891808346213292,0.502266,0.285714244897965
POSCAR_Pb2Ru2_2_y050,45,25,down,Ru,Pb,0.053000000000000005,0.039,0.633,0.014,0.067,0.067,0.633,0.753,0.0703851261620186,0.08897742363877822,0.8406374501992032,0.17795484727755645,0.5469835629449822,0.29919101813198734,0.10584518167456557,0.608572,0.285714244897965
POSCAR_Pb2Ru2_2_y050,45,25,up,Ru,Pb,0.1,0.078,0.543,0.022,0.08399999999999999,0.08399999999999999,0.543,0.7270000000000001,0.1375515818431912,0.11554332874828058,0.7469050894085282,0.23108665749656115,0.5875368934434448,0.34519960115717385,0.15469613259668505,0.608572,0.285714244897965
POSCAR_Pb2Ru2_2_z025,130,27,down,Ru,Pb,0.09,0.064,0.454,0.026,0.112,0.112,0.454,0.656,0.1371951219512195,0.17073170731707316,0.6920731707317073,0.3414634146341463,0.6874847897295319,0.47263533610945857,0.24669603524229075,0.598885,0.285714244897965
POSCAR_Pb2Ru2_2_z025,130,27,up,Ru,Pb,0.066,0.054000000000000006,0.5050000000000001,0.012,0.084,0.084,0.5050000000000001,0.6550000000000001,0.10076335877862594,0.12824427480916029,0.7709923664122138,0.25648854961832057,0.6288890424039292,0.395501427655731,0.16633663366336632,0.598885,0.285714244897965
POSCAR_Pb2Ru2_2_z950,285,25,down,Ru,Pb,0.0,0.0,0.792,0.0,0.006,0.006,0.792,0.798,0.0,0.007518796992481203,0.9924812030075187,0.015037593984962405,0.17276880139963996,0.02984905873706823,0.007575757575757576,0.005118,0.285714244897965
POSCAR_Pb2Ru2_2_z950,285,25,up,Ru,Pb,0.0,0.0,0.791,0.0,0.006,0.006,0.791,0.797,0.0,0.0075282308657465494,0.9924717691342534,0.015056461731493099,0.17287633274428943,0.029886226423114278,0.007585335018963337,0.005118,0.285714244897965
POSCAR_Pb2Ru2_2_z975,48,25,down,Ru,Pb,0.094,0.07,0.5750000000000001,0.024,0.076,0.076,0.5750000000000001,0.7450000000000001,0.12617449664429528,0.10201342281879193,0.7718120805369127,0.20402684563758386,0.5611958378621978,0.31494076843385427,0.13217391304347825,0.406592,0.285714244897965
POSCAR_Pb2Ru2_2_z975,48,25,up,Ru,Pb,0.049,0.033,0.662,0.016,0.062,0.062,0.662,0.773,0.06338939197930142,0.08020698576972833,0.8564036222509702,0.16041397153945666,0.5241738381225349,0.2747582125721095,0.09365558912386707,0.406592,0.285714244897965
POSCAR_Pb2Ru2_3,410,27,down,Ru,Pb,0.018,0.011,0.651,0.007,0.065,0.065,0.651,0.734,0.024523160762942777,0.0885558583106267,0.8869209809264306,0.1771117166212534,0.560507087268816,0.31416819487857217,0.09984639016897082,0.013193,0.285714244897965
POSCAR_Pb2Ru2_3,410,27,up,Ru,Pb,0.018000000000000002,0.011,0.65,0.007,0.066,0.066,0.65,0.734,0.024523160762942784,0.0899182561307902,0.8855585831062671,0.1798365122615804,0.5643682609593456,0.3185115339782759,0.10153846153846154,0.013193,0.285714244897965
POSCAR_Pb2Ru2_3_x025,437,28,down,Ru,Pb,0.004,0.002,0.632,0.002,0.093,0.093,0.632,0.729,0.005486968449931413,0.12757201646090535,0.8669410150891632,0.2551440329218107,0.6651237883209071,0.4423896537903549,0.14715189873417722,0.005109,0.285714244897965
POSCAR_Pb2Ru2_3_x025,437,28,up,Ru,Pb,0.004,0.002,0.632,0.002,0.093,0.093,0.632,0.729,0.005486968449931413,0.12757201646090535,0.8669410150891632,0.2551440329218107,0.6651237883209071,0.4423896537903549,0.14715189873417722,0.005109,0.285714244897965
POSCAR_Pb2Ru2_3_x050,437,28,down,Ru,Pb,0.005,0.003,0.623,0.002,0.091,0.091,0.623,0.719,0.006954102920723227,0.12656467315716272,0.8664812239221141,0.25312934631432543,0.6623168815680927,0.4386636516100828,0.14606741573033707,0.005597,0.285714244897965
POSCAR_Pb2Ru2_3_x050,437,28,up,Ru,Pb,0.005,0.003,0.623,0.002,0.091,0.091,0.623,0.719,0.006954102920723227,0.12656467315716272,0.8664812239221141,0.25312934631432543,0.6623168815680927,0.4386636516100828,0.14606741573033707,0.005597,0.285714244897965
POSCAR_Pb2Ru2_3_x950,31,28,down,Ru,Pb,0.019,0.017,0.5,0.002,0.133,0.133,0.5,0.652,0.029141104294478526,0.2039877300613497,0.7668711656441718,0.4079754601226994,0.7910304882348238,0.6257292333170237,0.266,0.008969,0.285714244897965
POSCAR_Pb2Ru2_3_x950,31,28,up,Ru,Pb,0.019,0.017,0.5,0.002,0.134,0.134,0.5,0.653,0.02909647779479326,0.20520673813169985,0.7656967840735068,0.4104134762633997,0.7927827936015182,0.6285045578306273,0.268,0.008969,0.285714244897965
POSCAR_Pb2Ru2_3_x975,361,25,down,Ru,Pb,0.091,0.03,0.535,0.061,0.106,0.106,0.535,0.732,0.12431693989071038,0.1448087431693989,0.7308743169398908,0.2896174863387978,0.6506519538151208,0.423347965003434,0.19813084112149532,0.006693,0.285714244897965
POSCAR_Pb2Ru2_3_x975,361,25,up,Ru,Pb,0.091,0.03,0.534,0.061,0.106,0.106,0.534,0.7310000000000001,0.12448700410396715,0.1450068399452804,0.7305061559507523,0.2900136798905608,0.6509328359669461,0.42371355693997115,0.19850187265917602,0.006693,0.285714244897965
POSCAR_Pb2Ru2_3_y025,190,28,down,Ru,Pb,0.047,0.027,0.594,0.02,0.10300000000000001,0.10300000000000001,0.594,0.744,0.06317204301075269,0.13844086021505378,0.7983870967741935,0.27688172043010756,0.6649192325749609,0.4421175858480749,0.17340067340067342,0.007665,0.285714244897965
POSCAR_Pb2Ru2_3_y025,190,28,up,Ru,Pb,0.047,0.027,0.593,0.02,0.10500000000000001,0.10500000000000001,0.593,0.745,0.06308724832214765,0.14093959731543626,0.7959731543624161,0.2818791946308725,0.6698780063555946,0.44873654339894603,0.1770657672849916,0.007665,0.285714244897965
POSCAR_Pb2Ru2_3_y050,410,27,down,Ru,Pb,0.011,0.005,0.595,0.006,0.089,0.089,0.595,0.695,0.015827338129496403,0.12805755395683455,0.8561151079136691,0.2561151079136691,0.6622144867787654,0.4385280264996636,0.1495798319327731,0.007335,0.285714244897965
POSCAR_Pb2Ru2_3_y050,410,27,up,Ru,Pb,0.011,0.005,0.594,0.006,0.09,0.09,0.594,0.695,0.015827338129496403,0.12949640287769784,0.8546762589928057,0.2589928057553957,0.6653645652258197,0.442710004658144,0.15151515151515152,0.007335,0.285714244897965
POSCAR_Pb2Ru2_3_y950,1,28,down,Ru,Pb,0.0,0.0,0.67,0.0,0.077,0.077,0.67,0.747,0.0,0.10307898259705489,0.8969210174029452,0.20615796519410978,0.6081240200610759,0.36981482377524383,0.11492537313432835,0.008948,0.285714244897965
POSCAR_Pb2Ru2_3_y950,1,28,up,Ru,Pb,0.0,0.0,0.669,0.0,0.077,0.077,0.669,0.746,0.0,0.1032171581769437,0.8967828418230563,0.2064343163538874,0.6084845977831139,0.37025350573927795,0.11509715994020926,0.008948,0.285714244897965
POSCAR_Pb2Ru2_3_y975,189,28,down,Ru,Pb,0.046,0.023,0.508,0.023,0.135,0.135,0.508,0.6890000000000001,0.06676342525399129,0.19593613933236576,0.7373004354136429,0.3918722786647315,0.7601678784137658,0.5778552033720858,0.265748031496063,0.005712,0.285714244897965
POSCAR_Pb2Ru2_3_y975,189,28,up,Ru,Pb,0.046,0.023,0.5050000000000001,0.023,0.135,0.135,0.5050000000000001,0.6860000000000002,0.06705539358600582,0.19679300291545185,0.7361516034985423,0.3935860058309037,0.7612344833321811,0.5794779386140128,0.2673267326732673,0.005712,0.285714244897965
POSCAR_Pb2Ru2_3_z050,350,25,down,Ru,Pb,0.119,0.054,0.348,0.065,0.15099999999999997,0.15099999999999997,0.348,0.6179999999999999,0.19255663430420714,0.244336569579288,0.5631067961165049,0.488673139158576,0.741856004545061,0.5503503314795615,0.43390804597701144,0.005304,0.285714244897965
POSCAR_Pb2Ru2_3_z050,350,25,up,Ru,Pb,0.119,0.053,0.348,0.066,0.149,0.149,0.348,0.616,0.19318181818181818,0.24188311688311687,0.564935064935065,0.48376623376623373,0.7393192932503778,0.5465930173722381,0.4281609195402299,0.005304,0.285714244897965
POSCAR_Pb2Ru2_3_z950,25,27,down,Ru,Pb,0.018000000000000002,0.012,0.6739999999999999,0.006,0.066,0.066,0.6739999999999999,0.7579999999999999,0.023746701846965704,0.08707124010554092,0.8891820580474934,0.17414248021108183,0.5564968444611068,0.30968873789516926,0.09792284866468844,0.003965,0.285714244897965
POSCAR_Pb2Ru2_3_z950,25,27,up,Ru,Pb,0.018000000000000002,0.012,0.673,0.006,0.067,0.067,0.673,0.758,0.0237467018469657,0.08839050131926122,0.8878627968337731,0.17678100263852245,0.5602807785918006,0.3139145508594343,0.09955423476968796,0.003965,0.285714244897965
POSCAR_Pb2Ru2_3_z975,361,25,down,Ru,Pb,0.087,0.029,0.5569999999999999,0.058,0.094,0.094,0.5569999999999999,0.738,0.11788617886178861,0.12737127371273713,0.7547425474254742,0.25474254742547425,0.6201048930327144,0.3845300783631142,0.1687612208258528,0.005401,0.285714244897965
POSCAR_Pb2Ru2_3_z975,361,25,up,Ru,Pb,0.088,0.03,0.5569999999999999,0.058,0.094,0.094,0.5569999999999999,0.7389999999999999,0.11907983761840327,0.12719891745602166,0.7537212449255751,0.2543978349120433,0.6192657795103428,0.3834901056725525,0.1687612208258528,0.005401,0.285714244897965
POSCAR_Pb2Sc2_3,159,26,down,Sc,Pb,0.02,0.016,0.5309999999999999,0.004,0.018000000000000002,0.018000000000000002,0.5309999999999999,0.569,0.0351493848857645,0.03163444639718806,0.9332161687170474,0.06326889279437611,0.3436380471732933,0.11808710746507456,0.03389830508474577,0.048118,0.99999950000025
POSCAR_Pb2Sc2_3,159,26,up,Sc,Pb,0.018000000000000002,0.016,0.528,0.002,0.022,0.022,0.528,0.5680000000000001,0.03169014084507042,0.03873239436619718,0.9295774647887324,0.07746478873239436,0.3794984108537318,0.14401904384050782,0.041666666666666664,0.048118,0.99999950000025
POSCAR_Pb2Sc2_3_st025,159,26,down,Sc,Pb,0.017,0.015,0.5299999999999999,0.002,0.024,0.024,0.5299999999999999,0.571,0.029772329246935205,0.042031523642732056,0.9281961471103327,0.08406304728546411,0.3950366985603274,0.156053993209443,0.04528301886792454,0.022034,0.99999950000025
POSCAR_Pb2Sc2_3_st025,159,26,up,Sc,Pb,0.018000000000000002,0.016,0.5249999999999999,0.002,0.022,0.022,0.5249999999999999,0.565,0.031858407079646024,0.03893805309734513,0.9292035398230087,0.07787610619469026,0.38042805770273763,0.14472550708747747,0.04190476190476191,0.022034,0.99999950000025
POSCAR_Pb2Sc2_3_x025,286,26,down,Sc,Pb,0.017,0.015,0.5139999999999999,0.002,0.024,0.024,0.5139999999999999,0.5549999999999999,0.030630630630630637,0.043243243243243246,0.9261261261261261,0.08648648648648649,0.40024341266781466,0.16019478938397858,0.04669260700389106,0.014521,0.99999950000025
POSCAR_Pb2Sc2_3_x025,286,26,up,Sc,Pb,0.017,0.015,0.51,0.002,0.024,0.024,0.51,0.551,0.030852994555353903,0.043557168784029036,0.925589836660617,0.08711433756805807,0.4015772540381657,0.16126429096083345,0.047058823529411764,0.014521,0.99999950000025
POSCAR_Pb2Sc2_3_x050,303,25,down,Sc,Pb,0.016,0.012,0.463,0.004,0.02,0.02,0.463,0.499,0.03206412825651302,0.04008016032064128,0.9278557114228457,0.08016032064128256,0.38568694905713535,0.14875442267300132,0.04319654427645788,0.018017,0.99999950000025
POSCAR_Pb2Sc2_3_x050,303,25,up,Sc,Pb,0.016,0.012,0.468,0.004,0.02,0.02,0.468,0.504,0.031746031746031744,0.03968253968253968,0.9285714285714286,0.07936507936507936,0.38391703563326424,0.1473922902494331,0.042735042735042736,0.018017,0.99999950000025
