#K-Path          Energy     s    py    pz    px    dxy    dyz    dz2    dxz    dx2-y2    tot
# NKPTS & NBANDS:  80  24
# Band-Index:    1
   1.64735    -44.490572  0.000  0.036  0.000  0.958  0.000  0.000  0.000  0.000  0.000  0.994
   1.67309    -44.490590  0.000  0.032  0.000  0.962  0.000  0.000  0.000  0.000  0.000  0.994
   1.69883    -44.490609  0.000  0.029  0.000  0.965  0.000  0.000  0.000  0.000  0.000  0.994
   1.72457    -44.490625  0.000  0.027  0.000  0.968  0.000  0.000  0.000  0.000  0.000  0.994
   1.75031    -44.490643  0.000  0.024  0.000  0.970  0.000  0.000  0.000  0.000  0.000  0.994
   1.77605    -44.490657  0.000  0.023  0.000  0.972  0.000  0.000  0.000  0.000  0.000  0.994
   1.80179    -44.490667  0.000  0.021  0.000  0.973  0.000  0.000  0.000  0.000  0.000  0.994
   1.82753    -44.490682  0.000  0.020  0.000  0.974  0.000  0.000  0.000  0.000  0.000  0.994
   1.85327    -44.490691  0.000  0.019  0.000  0.975  0.000  0.000  0.000  0.000  0.000  0.994
   1.87901    -44.490697  0.000  0.018  0.000  0.976  0.000  0.000  0.000  0.000  0.000  0.994
   1.90475    -44.490695  0.000  0.017  0.000  0.977  0.000  0.000  0.000  0.000  0.000  0.994
   1.93049    -44.490697  0.000  0.017  0.000  0.977  0.000  0.000  0.000  0.000  0.000  0.994
   1.95623    -44.490704  0.000  0.016  0.000  0.978  0.000  0.000  0.000  0.000  0.000  0.994
   1.98197    -44.490708  0.000  0.016  0.000  0.978  0.000  0.000  0.000  0.000  0.000  0.994
   2.00771    -44.490709  0.000  0.016  0.000  0.978  0.000  0.000  0.000  0.000  0.000  0.994
 
# Band-Index:    4
   2.00771    -40.751754  0.000  0.000  0.994  0.000  0.000  0.000  0.000  0.000  0.000  0.994
   1.98197    -40.751759  0.000  0.000  0.994  0.000  0.000  0.000  0.000  0.000  0.000  0.994
   1.95623    -40.751760  0.000  0.000  0.994  0.000  0.000  0.000  0.000  0.000  0.000  0.994
   1.93049    -40.751754  0.000  0.000  0.994  0.000  0.000  0.000  0.000  0.000  0.000  0.994
   1.90475    -40.751750  0.000  0.000  0.994  0.000  0.000  0.000  0.000  0.000  0.000  0.994
   1.87901    -40.751745  0.000  0.000  0.994  0.000  0.000  0.000  0.000  0.000  0.000  0.994
   1.85327    -40.751730  0.000  0.000  0.994  0.000  0.000  0.000  0.000  0.000  0.000  0.994
   1.82753    -40.751714  0.000  0.000  0.994  0.000  0.000  0.000  0.000  0.000  0.000  0.994
   1.80179    -40.751689  0.000  0.000  0.994  0.000  0.000  0.000  0.000  0.000  0.000  0.994
   1.77605    -40.751669  0.000  0.000  0.994  0.000  0.000  0.000  0.000  0.000  0.000  0.994
   1.75031    -40.751647  0.000  0.000  0.994  0.000  0.000  0.000  0.000  0.000  0.000  0.994
   1.72457    -40.751628  0.000  0.000  0.994  0.000  0.000  0.000  0.000  0.000  0.000  0.994
   1.69883    -40.751611  0.000  0.000  0.994  0.000  0.000  0.000  0.000  0.000  0.000  0.994
   1.67309    -40.751579  0.000  0.000  0.994  0.000  0.000  0.000  0.000  0.000  0.000  0.994
   1.64735    -40.751551  0.000  0.000  0.994  0.000  0.000  0.000  0.000  0.000  0.000  0.994
   1.62161    -40.751520  0.000  0.000  0.994  0.000  0.000  0.000  0.000  0.000  0.000  0.994
   1.59587    -40.751493  0.000  0.000  0.994  0.000  0.000  0.000  0.000  0.000  0.000  0.994
   1.57013    -40.751464  0.000  0.000  0.994  0.000  0.000  0.000  0.000  0.000  0.000  0.994
   1.54439    -40.751431  0.000  0.000  0.994  0.000  0.000  0.000  0.000  0.000  0.000  0.994
   1.51865    -40.751405  0.000  0.000  0.994  0.000  0.000  0.000  0.000  0.000  0.000  0.994
