filename,ion1 tot
POSCAR_S2V2_2_y950,2.539
POSCAR_S2V2_2_y975,2.558
POSCAR_S2V2_2_z025,2.596
POSCAR_S2V2_3,2.678
POSCAR_S2V2_3_st025,2.705
POSCAR_S2V2_3_st050,2.727
POSCAR_S2V2_3_st950,2.605
POSCAR_S2V2_3_st975,2.646
POSCAR_S2V2_3_x975,2.667
POSCAR_S2V2_3_y025,2.688
POSCAR_S2V2_3_y050,2.697
POSCAR_S2V2_3_y950,2.655
POSCAR_S2V2_3_y975,2.667
POSCAR_S2V2_3_z025,2.686
POSCAR_S2V2_3_z050,2.694
POSCAR_S2V2_3_z950,2.659
POSCAR_S2V2_3_z975,2.669
POSCAR_S2V2_4,2.646
POSCAR_S2V2_4_st025,2.677
POSCAR_S2V2_4_st050,2.703
POSCAR_S2V2_4_st950,2.561
POSCAR_S2V2_4_st975,2.608
POSCAR_S2V2_4_x025,2.654
POSCAR_S2V2_4_x050,2.661
POSCAR_S2V2_4_x950,2.624
POSCAR_S2V2_4_x975,2.636
POSCAR_S2V2_4_y025,2.654
POSCAR_S2V2_4_y050,2.661
POSCAR_S2V2_4_y950,2.624
POSCAR_S2V2_4_y975,2.636
POSCAR_S2V2_4_z025,2.661
POSCAR_S2V2_4_z050,2.674
POSCAR_S2V2_4_z950,2.607
POSCAR_Sb2Ti2_1,0.693
POSCAR_Sb2Ti2_1_st025,0.835
POSCAR_Sb2Ti2_1_st050,0.939
POSCAR_Sb2Ti2_1_st950,0.163
POSCAR_Sb2Ti2_1_st975,0.511
POSCAR_Sb2Ti2_1_x025,0.772
POSCAR_Sb2Ti2_1_x050,0.817
POSCAR_Sb2Ti2_1_x950,0.607
POSCAR_Sb2Ti2_1_x975,0.646
POSCAR_Sb2Ti2_1_y025,0.744
POSCAR_Sb2Ti2_1_y050,0.807
POSCAR_Sb2Ti2_1_y950,0.614
POSCAR_Sb2Ti2_1_y975,0.654
POSCAR_Sb2Ti2_1_z025,0.764
POSCAR_Sb2Ti2_1_z050,0.822
POSCAR_Sb2Ti2_1_z950,0.531
POSCAR_Sb2Ti2_1_z975,0.607
POSCAR_Sc2Te2_1,0.043
POSCAR_Sc2Te2_1_x025,0.012
POSCAR_Sc2Te2_1_x050,0.011
POSCAR_Sc2Te2_1_x950,0.006
POSCAR_Sc2Te2_1_x975,0.011
POSCAR_Sc2Te2_1_y025,0.01
POSCAR_Sc2Te2_1_y050,0.008
POSCAR_Sc2Te2_1_y950,0.006
POSCAR_Sc2Te2_1_y975,0.01
POSCAR_Sc2Te2_1_z025,0.052
POSCAR_Sc2Te2_1_z050,0.004
POSCAR_Se2Ti2_1,0.796
POSCAR_Se2Ti2_1_st025,1.338
POSCAR_Se2Ti2_1_st050,0.012
POSCAR_Se2Ti2_1_st950,0.165
POSCAR_Se2Ti2_1_st975,0.392
POSCAR_Se2Ti2_1_x950,0.318
POSCAR_Se2Ti2_4,0.605
POSCAR_Se2V2_1,2.688
POSCAR_Se2V2_1_st025,2.714
POSCAR_Se2V2_1_st050,2.736
POSCAR_Se2V2_1_st950,2.621
POSCAR_Se2V2_1_st975,2.658
POSCAR_Se2V2_1_x975,2.68
POSCAR_Se2V2_1_y025,2.694
POSCAR_Se2V2_1_y050,2.699
POSCAR_Se2V2_1_y950,2.672
POSCAR_Se2V2_1_y975,2.68
POSCAR_Se2V2_1_z025,2.701
POSCAR_Se2V2_1_z050,2.712
POSCAR_Se2V2_1_z950,2.655
POSCAR_Se2V2_1_z975,2.673
POSCAR_Te2V2_1,2.72
POSCAR_Te2V2_1_st025,2.744
POSCAR_Te2V2_1_st050,2.765
POSCAR_Te2V2_1_st950,2.66
POSCAR_Te2V2_1_st975,2.692
POSCAR_Te2V2_1_x025,2.726
POSCAR_Te2V2_1_x050,2.731
POSCAR_Te2V2_1_x950,2.706
POSCAR_Te2V2_1_x975,2.713
POSCAR_Te2V2_1_y025,2.726
POSCAR_Te2V2_1_y050,2.731
POSCAR_Te2V2_1_y950,2.706
POSCAR_Te4Ti2_1,1.089
POSCAR_Te4Ti2_1_st025,1.122
POSCAR_Te4Ti2_1_st050,1.165
POSCAR_Te4Ti2_1_st950,0.98
POSCAR_Te4V2_1,2.663
POSCAR_Te4V2_1_st025,2.698
POSCAR_Te4V2_1_st050,2.727
POSCAR_Te4V2_1_st950,2.577
POSCAR_Te4V2_1_st975,2.624
POSCAR_Te4V2_1_y025,2.679
POSCAR_Te4V2_1_y050,2.693
POSCAR_Te4V2_1_y950,2.623
POSCAR_Te4V2_1_y975,2.645
POSCAR_Te4V2_1_z025,2.672
POSCAR_Tl2Zr2_1,0.235
POSCAR_Tl2Zr2_1_st050,0.369
